,title,cluster
1596,"hello, i got septoplasty, tip narrowing, lateral and medial resectio, tip lifting, build own cartliage to make a bridge. I have breathing dificulties in th left side,my right side is looks wilder, my right ala looks wilder, and looks very tick, big, on the tip on the left side has a bump, inside this left nostril has a bump also,just right under where is the bump on my tip, on my nose bone is a discoloration,i have coloration under eye also,is this all due to swelling,i m 3 months post op thks",5
1601,"My nosetip is slightly shifted to the right but i breathe well through both my nostrils.But If I simulate the result of the rhinoplasty and shift my nose to the center my right nostril is obstructed.My question is: if I get rinoplasty and i straighten my nose, will my right nostril become obstructed (like in the picture )so as to require a septoplasty or does the rhinoplasty move the separating wall between the nostrils to the center ?",5
1602,My nosetip is slightly shifted to the right . My nostrils are not obstructed and I can breathe well through both of them.But when I simulate the eesult of the rhinoplasty and I shift my nose to the center my right nostril seems obstructed. If I get a rhinoplasty without a rhinoplasty will my nostril be like this? My question is: do I need a septoplasty along with my rhinoplasty to fix it even if my nostrils seem fine now when my nose is crooked?,5
1609,"After 6 years I have started to notice that one of my nostrils has become occluded. Before having my septoplasty/turbinectomy/rhinoplasty to correct my broken nose and preexisting deviated septum, I could hardly breathe through my nose at all. After the procedure, I had really great success and could for the first time could breathe through my nose again. Now after several years, it feels like after feeling inside my nostril it feels as though the septum is touching the other side of my nose.",5
1618,"Hi, when I was 14 my nose broke and was twisted to the far right of my face. I had surgery a week after to put it back into the Center, however, my nose is still slightly crooked which means that I cannot breathe properly from my right nostril. I am due to have surgery on Wednesday but the Dr has not made it clear what surgery it will be. Can my problem be fixed simply by re-breaking my nose into place? Thanks",5
1619,I was looking in my nose because one side is getting hard to breath out of. When i looked i have a huge lump underneath my skin. Its not hard and its almost covering the nasal passage on the right side. What is it???,5
1620,"I cannot breathe properly through the left side of my nose and doctors have confirmed that this is down to a deviated septum. I have been prescribed medication that alleviates swelling & consequent obstruction when I have an allergic reaction to things but the only thing that will solve the root problem is a septoplasty. As I can get this surgery on the NHS, should I treat it like I would a private surgery - ie, do lots of background checks on the surgeon they assign me and change it if need be?",5
1628,I had surgery 13 days ago I went in for septoplasty and ask if he would narrow my nose. I can't tell if my nose is swollen or is this my final result? It's hard on the tip and very sensitive. One nostril seems lower will that change? I had a bone in my right nostril remove and that is probably why my nostrils are different just wonder if different nostril could be because or surgery,5
1631,My nose has a weird shape and one nostril is larger than the other and I can't tell if it is a deviated septum or not. Can you tell?,5
1634,I am 67 and female. The right nostril leans inward and left tip is larger. Rib cartilage will be used this time. Is a 3rd septoplasty very much more dangerous than the second?,5
1650,"According to my ENT, my deviated septum was rather severe -one nasal cavity was completed blocked. I am still struggling to breathe through my left nostril (which was previously blocked). When I look up my nose, the opening of the left nostril is very very small compared to the right - scabs don't appear to be blocking the nasal cavity. I am concerned that my deviated septum was not corrected during the surgery. I've had numerous follow-ups with the doctor, who says that I need to give it time.",5
1655,"I'm almost positive I broke or fractured my nose. I got hit in face\nose with a brick. The trama literally knocked me out, off of my feet. When I woke up i had blood from my nostrils , both my eyes were already bruising. Now after 7 years I've noticed my nose is still shifted to the right. I still have a huge hump in my nose and my right nostril is slightly smaller the the left. I snore sometimes and oft.en wake up with a dry mouth. Also if surgery needed how likely will my insurance help pay?",5
1656,"My septoplasty was last June, it is about 11 months since I had it. I feel like my right nostril is smaller than my left nostril.My left side is lending onto my right and I have an ident on my right side of my tip.My lip line between nose and lips is not straight, making my top lips look uneven with my bottom lip sometimes. I love my angle but the front of my nose looks uneven. Please could you tell me if this is still swelling or is this almost healed and these might be my final results? Thanks",5
1660,"I have very wide nasal passages but my nasal pathways have undergone a lot of trauma. First, I had a bad surgery resecting too upper lateral cartilage from the left side. I also underwent SMR rhinoplasty with tip deprojection. Now I feel like the structures in my nose can't compete with my lungs & I'm short of breath. If I manually the nostril or pinch my tip on the side where septal was harvested, I can breath w/out pain. Eye/ear pain bad on the left. How can I explain this to a surgeon?",5
1665,"One side of my nose is half blocked and my breathing is proper only on other nostril. I guess this happened due a nose break I had in my childhood, but not sure if that is the cause of it. Please guide me on how to rectify it as I have trouble breathing during the winters.",5
1675,"I had septoplasty, rhinoplasty, turbinectomy & sinus surgery about 2 weeks ago. Reason; my right nostril was almost always blocked while my left nostril was fine, & when I tried to breathe deeply & hard with my nose, my right nostril didn't move while my left nostril closed. Now, I still realize that my right nostril sounds stuffy but my left nostril is fine but moves when I breathe deeper. I guess I might have allergies too, but why is it ALWAYS my right nostril ?! Does it get better?",5
1676,"One of the main reasons for the procedure was that I had permanent mucus on my throat. Now I have more mucus and I wake up with headaches (on both sides of my forehead). Is this normal? Sometimes I feel like I run short of air, my Dr says that the final results will come in 12 weeks.",5
1677,"I had a medium-severe deviated septum that I decided to get fixed on my health insurance, for all the normal reasons. Since getting out of surgery, while the septum is in far better position than before, my whole nose now looks crooked, visibly twisting over to one side. It is very noticeable. My question is: will this improve over time, and what can i do about it if it doesn't?",5
1680,"I have a significant blockage in my left nostril. Sometimes I can hold the right nostril shut and blow air out of the left but seems to flap shut and not allow intake. Sleeping is often disturbed with congestion that closes both sides but especially the left. Rolling over sometimes allows return to semi normal breathing from one side or both. Have flushed nasal passages with baking soda and salt, getting some temporary relief. Mucus that comes out is almost always clear.",5
1684,"I had septorhinoplasty to correct a deviated septum and remove a bony lump on one side of my nose caused by injury. At first after the surgery my nostrils looked even (in fact the opposite one to the original one looked a tiny bit bigger) now 3 1/2 weeks later the original small one is getting smaller every day. Is it going to go back to how it was before, was the surgery a complete waste of time? I really don't want to go through another surgery. What has caused my nostrils to be like this?",5
1686,"
	I'm 5 weeks post-op. My right nostrel is now NARROWER &amp; no air comes through it! My left nostrel is ok unless I'm lying down. It feels like there's an OBSTRUCTION in upper part of my nose where the bone is. It aches. I also have ear-ache when I'm lying on my sides. My surgeon said it can take 6 months for swelling to go down &amp; recommends antihistamines, but I'm wondering if I have enlarged turbinates? Or whether he's right and this is normal &amp; I will get better?!
",5
1695,"Hi there. Since an accident involving a football that occurred some 18 months ago I have been left with a deviated septum (at least this is what 1 consultant has told me) - and difficulty breathing through my right nostril. I have been recommended a septoplasty but am not sure this is enough as the deviation seems to be in the bridge itself, with the bone fractured. Will a septoplasty include work internally to the bridge and improve my breathing on this basis? Thanks",5
1698,"I experienced a nasal trauma after rhino that shifted the entire nasal tip to the left. I also went through a poor revision that left a lot of issues unaddressed (nose still crooked, concavity on left side & extra fullness on left, probably due to nasal tip cartilages being moved). How can I tell one from the other in order to plan fixing my breathing/aesthetic appearance? I'm scared if I overcorrect it will make things worse & I'll end up worsening my breathing.",5
1699,"Of course since i have not been to a doctor yet, i do not know if it is only my cartilage that is crooked. But i ask because both the wall and tip of my nose are crooked. The airflow in my right nostril is much less then the left. I believe the actual bone itself is straight, just when it gets done to the cartilage, and definitely towards the tip, it gets wonky. Towards the tip, it seems that one side is concave inward. So will a septoplasty by itself be a good solution?",5
1720,"I broke my nose at the age of 2. I can't breath through the left side of my nose, because cartilage is blocking the airway. The right side of my nose is fine. do I need to get a rhinoplasty to fix the crook on the outside of my nose? or will a septoplasty fix that alone?",5
1723,"Hi all, I have quite a bad deviated septum (at least i think it is that) that blocks my right nostril almost entirely (if i look up i see a red mass with a tiny gap down the right hand side) - my external nose crooks to the left. Anyway i've noticed that i cant taste as well recently, certain foods taste blander & i cant smell that great, its really getting me down &im worried its something sinister causing it rather than my deviated septum. If the deviation is the cause can septoplasty fix it?",5
1728,"As a child I had a bad fall on my nose. Ever since it has gradually got worse over the years. I have trouble breathing from my left nostril and I have a poor sense of smell. I can feel a split at the front of the tip. Also if I squeeze my nose tip it feels springy. I'm not sure if this is related, but I suffer with nose bleeds alot too",5
1736,Five years ago nose was injured slightly in accident resulting in a slightly deviated septum. A year later started to get frequent excessive nosebleeds out of one nostril only that cauterization has not cured. Will a septoplasty help or have no effect on the bleeding . Blood vessels on left side of septum are very prominent upon examination.,5
1742,I mentioned the bump on the right side of my nose and also the fact that I still can not get air on the same side. He told me the right side is still very very swollen and my nose valve when I breathe in seems to shut. So I can breathe out .. but not in without my nose closing. When I go back he is going to see if any swelling went down and if not .. he is going to have to surgically open my nose valve. How bad is this surgery? Ive attached a pic of the bump on the right side.,5
1747,"My breathing is mostly just through one nostril at a time, I know this is a common phenomenon but I had read that in cases such as mine where it blocks completely on the other side you can have turbinate reduction to improve symptoms. Is this something worth considering?",5
1760,"Great airflow in right side of nose and partial obstruction in left side. I looked in the left nostril and saw a focal bulge of the septum about 1 cm back which I think is causing the partial obstruction. It looks like it's at the suture line and has a little clot on it - after I sinus rinsed, the clot came off and it looked blue-gray and shiny (small amount of exposed cartilage?). Likely to require revision surgery, and if so, when to do it, and how big a surgery?",5
1768,I had a surgery 1 year ago to fix septum but it is still deviated (no improvement) and i feel that one side is very dry and sometime i can't breeth well. If i do the surgery again will it be corrected?!,5
1771,"I have a deviated septum filling my right nostril 90% ish and externally leans to the left quite marked. In the last year ive started noticing my smell is hindered and testing it my left nostril even though clearer isnt as good as my right. My ENT specalist tells me i have a curved C septum, could this cause my loss of smell on that side. He believes it could be viral but im worried it might be first signs of Alzheimer's as per the peanut test of left/right impairment. Im considering septoplasty",5
1778,"My septum is slightly deviated to the right. I've gone to 3 ENTS and none of them recommend surgery. They claim that everyone has a deviated septum. My septum blocks my right nostril, so the surgeon said if he tried to move it it would just block the left nostril. however, my nose is VERY small and short, and i think the slight deviation is causing way more blockage than he realizes, sometimes i cant breathe thru that nostril at all. what are my options? i dont want to live like this:(",5
1779,"My cartilage blocks my right airway. I think I would rather have it straightened and pushed back to the middle instead of having it removed, because removing it is not natural and wouldn't removing even a small part risk the structure of my nose collaping/messing up the shape of my nose? Also, I was not born with a deviated septum....I got it from an injury. So the cartilage will not bend back or shift again, right? It's been deviated for a year now.",5
1787,I have a deviated septum curving to the right of my nose. my right nostril is larger than my left and hangs closer to my lip then the left. Also from a profile view the left side of my nose differs from the right. Does the deviated septum cause this? I want to know what the most minimal thing can be done for a more symmetrical nose that compliments my face.,5
1795,"hi ,ive got a blocked nose every single day , right nostril is completely blocked and the left allitle. its been like this for several of years. and also my nose is very sensitive . can it be extra meat ? what can i do to solve this problem ? thanks",5
1797,My nose consistently feels just a little stuffy. Whenever I start to get a cold I get heavy pressure in my forehead and bridge of nose. If I push up gently on the bridge I can breathe clearly and the pressure goes away (I hear a gentle click on left side). Why is this? Can I do anything to clear the stuffiness for good?,5
1812,"Hi, I have a deviated septum. I went through Septoplasty thinking that it's the last resort to cure my crooked nose but didn't get the desirable outcome. I don't know what went wrong. The structure of my nose still remains the same and my cartilage or bone still seems to be tilted or deviated towards my right. The attached picture shows a compilation of different angles of my nose: Center, Left Side and Right Side. I need your comments and suggestions on this.",5
1819,often i can only breath thru one side but shifts to other but still only on one On rare ecuations i can breath thru both but dosen't feel optimal Ive taken sprays and i dont have allergi the cartilage on the end tip leaning to the left i assume its the cartilage thats leaning you cant see it in the picture but it does stick out like a drop on the side of tip i might got deviated septum im wondering if its only a deviated septum or do you think its something more,5
1820,Hi! I had a septoplaty with a turbinoplaty a year ago and since then i'm having some problem.Everytime I breathe I feel a burning sensation and I lost a bit of my sense of smell too.It's weird because the problem is only on my left side.I told him that i fell better when my nose is block otherwise i fell that there is too much air passing through and its burning.He told me that he could try to put it like before by putting a bit of my septum cartilage on my turbinate.So is it possible?,5
1822,"When I touch the sides of my nose, I feel the bone in the middle kind of shift/move around. It almost makes a slight cracking sound it seems like. Is this normal?",5
1825,"I had a septoplasty surgery in June of 2014 to correct what another doctor had done. My nose became very narrow on the left side of my nose (it wasn't narrow before). After this surgery my nose still feels the same,blocked on one side. I'm not happy at all with the surgery, Because of this I keep getting migraines almost everyday, feeling tired because I'm mouth breathing all day. So I wanted to know how long should I wait before trying to correct this problem again? Thank you!",5
1826,I had a septoplasty in June 2013 and then a valve repair in January 2014. The valve repair was due to a small bump on the right side of my nose which did not lay properly with the cartridge graft. Now there is a lump on the right side of the bridge of my nose. The bump has not changed for 9 months and still hurts to press on. I have been to my doctor three times about this and he has nothing to say other than it can take up to a year for swelling to decrease. It is painful and very unattractive.,5
1829,"In 6th grade i got injured,crooked nose. Now i breath hard and loudly. Mostly just from one nostril. Also a bone on my nose bridge is peeking out when i stretch it. And i think my septum is going more to the left,because when i turn my nose(with the nose musceles?)to the right you can clearly see the septum But if you do it to the left you can Hardly see it.",5
1833,"I had open septoplasty and tip plasty operation four weeks ago, also my doctor put graft to one side of my nostril which was&nbsp;collapsed. After the op my nostrils does not look symetrical. One side is more vertical the other one. I'm really dissapointed because it changes the whole look from the front. Can this be corrected? Thanks",5
1834,I had 2 septoplasty done by a plastic surgeon done w open approach ..I now have obstruction on the left side of the tip of my nose..The only thing that works is breathe rite strips,5
1835,In the last week I have noticed a partial blockage again in my left nasal cavity (the side that had a complete blockage prior to surgery). It feels exactly like it did before the surgery just not as blocked. Up until this point it was fantastic and both nostrils completely clear. What could be the cause of this? I've not noticed any change in my allergies at all and I'm otherwise completely healthy.,5
1844,"I had my deviated septum repaired more than 6 years ago and right now am suffering from sinus infection. I blow my nose real hard and felt a tugging or a sharp feeling on the inside and noticed in my left nostril the nasal passage is small, the septum looks a little crooked, but there's a flap or something in my nose that's swollen, red, and throbs. When I blew my nose I pressed my thumb on the right nostril to close it and blew hard on the left and I wonder if pressing my thumb crooked it.",5
1847,I got my second septoplasty op sept. 3. (Touch up op) but I'm starting to have blockage like before Where if I lay down on my right side I feel the right nostril starting to block until it stops working and I switch to the left it does the same thing. a point during that where the blockage is in the middle so I lay on my back to have about 15-20 sec of breathing through both and then last blocked starts to block again I'm worried that the Op didn't work or I messed it up by laying on my sides,5
1850,"Over three weeks ago, I had a septoplasty and turbinate reduction to correct a deviated septum to the right and to reduce the turbinates. I have two black stitches in my septum on the left side that ar towards the front of my nose that I can touch and now the right side of my septum looks caved in at one point and on the opposite side of that cave, there is a bulge out into my nostril. Now when I try to suck in air the left side is blocked.",5
1857,"I have had 5 nose surgeries in total. In order - septoplasty, rhinoplasty, rhinoplasty, septorhinoplasty and then a revision septoplasty, my nose has left me feeling depressed as one nostril is bigger and has cartilage sticking out, the bridge of my nose bends and both views from the side of my nose are different shapes to each other, can I see another surgeon ? All of them have been closed procedures, but my surgeon keeps on chopping away and the outcome either says the same or is much worse :(",5
1859,"My right nostril is almost totally blocked, looking up i have a big red lump in it with say 10% space on the right side. Today i went to my ENT who told me it was my septum deviated. I was meant to ask him why if its deviated that side does my entire external nose lean to the left side instead of the way my septum is deviated. I am sure their is a obvious reason for this that i am naive to understand but would like to know pls anyone? I am considering a septoplasty to fix the deviation.",5
1872,"You can see the front inside edge is uneven and the bump behind it. The bump goes from the front tip of my nose to the mid portion. It's probably a 1/4 of an inch long and about an 1/8 wide. I can push the bump in on the right side of my nostril but then it bounces back to its original position. I have been to three different ent doctors and they don't know. Please help everyone I talk to notices it immediately! Respectfully, Just want it fixed patient :)",5
1877,"I had septorhinoplasty 9 months ago to fix the breathing problems on my left side. My breathing was normal almost immediately after the surgery but then I started having problems again, this time on the right side. The left nasal passage is fine no matter what but when I lie on my right side I get this weird feeling in my nose as if something's shifting and I get congestion in my right nasal passage. What can it be?",5
1886,"About 3 years ago I had a septoplasty done and was not pleased with the results. One side is alright but the other was just made worse. It seems that their is a pocket of cartilage causing most of my airway to be blocked. It causes sinus pain and pressure, and is very frustrating. I want it to be corrected but I just don't understand why this happened in the first place and how I can be sure it will be corrected if I go through surgery again.",5
1891,While I was practicing i received a really heavy kick on top of my nose which made me pass out . Its always one side of my nose is completely blocked and the other half blocked ! When Im exposed to wind i usually get a lot of tears as well as red eyes . I'm allergic to many things . I recently notice my nose is a little bent to the left and my left side is where its almost all blocked . Will septoplasty solve this issue ? I would definitely prefer products which has permanent effects.,5
1894,"One nostril works great and I can see all the way up it. The other has tissue from the outer wall blocking the airflow towards the top of the nose cavity, I can't breathe through it at all and it has been this way since the day of surgery. There is also dried blood toward the nose opening on the septum side from an exposed stitch that bleeds sometimes. Is the blocking tissue just internal swelling. if so how long will it take to go away? What are the other possibilities besides swelling?",5
1901,"18 hours after septoplasty i blew my nose hard in my dream, in my dream the right nostril blew out mucus. I woke up and the right packing had moved down just a little bit not much. Now im experiencin a burning feeling right where they put the graft in the right nostril. I imagine this is the same as pulling out the packing 18 hrs after surgery. Chances I caused damage?",5
1905,"I have underwent Septoplasty three weeks before due to Deviated septum. Now the pain has reduced and last day, The surgeon took off the remnants of the stitches inside my nostrils and cleaned my nose. Now my nostrils are clean but still I feel difficulty in breathing through both the nostrils at a time. When the left nostril is opened (can breathe very smoothly), I feel burning pressure and block in the right nostril. After some time, the same is happening vice versa. Is it normal?",5
1906,"I've had such a hard time breathing though my nose after a few cases of light trauma. it's truly ruining my life and i just want to be able to breathe freely again. my nose was never broken and looks the same outside. but on the inside it always feels stuffed/blocked (no mucus), so I'm sure it's a structural problem. Right side is particularly bad. i went 3 Ent's and they all said my septum is not deviated and i have equal room to breathe, surgery was not recommended. could they be wrong",5
1908,"My right nostril is always blocked. my mom is urging me to live the rest of my life like this. i dont want to though. but she claims its risky to let someone cut open my nose and sew it back together. also, my nose will make scar tissue, which will just make my blockage worse. the problem is that my septum is only slightly deviated, so the surgeon thinks if he tries to fix it, it will just block the left. what should i do? my nose is small, the slight deviation causes me a LOT of obstruction.",5
1910,"I got my stents out I felt amazing bit since then my left nostril, is now completely stuffy and my left ear is full again.I had problems with my ear before the surgery.So I was pleased when it all went away.Now 4 weeks post op it's back.I'm getting put on antibiotics again.I've had 3 post op appts & a camera up there & my ENT said I'm healing good.I'm at the point of frustration.I just want to be better. I am a single mom & work a lot. When will I feel better and normal?! Please help. Teresa )",5
1915,"I had my 1st septoplasty 5 years ago because I couldn't breathe through my right nostril. I think the doctor overcorrected it because since then I couldn't breathe through my left nostril. I got 2nd septoplasty by another doctor 3 weeks ago. While the splints were in I could finally breathe though my left nostril! But after they came out 6 days after the surgery, I can't breathe again. Were the splints taken out too early? Did the septum shift? Will I need 3rd surgery? I'm so upset.",5
1918,"I had septorhinoplasty 3 months ago, and even though it still has more healing to do, I already know I am not happy with it. Nose has been crooked for years but before septorhinoplasty it sloped down on both sides. Now my right side is sloped but the left side is dented in to the point where the bridge sticks out past the wall. Can this be fixed and how? What do you think went wrong? I also cannot breathe. It feels like the bones are pushed against the septum.",5
1919,"I have this persistent blocked right nostril that is really annoying. I can somewhat breathe through it but at the back I can feel it is blocked by cartilage. I just want to be able to breathe freely through both. My mom says no don't get surgery, lots of people live with blocked nostrils and septoplasty is extremely dangerous/unpleasant. But this blockage is really annoying when I do sports/exercise. is septoplasty a hard operation? does it have a high success rate, honestly?",5
1924,I had a septoplasty and turbinate shaving done about 2 yrs ago by one of the best surgeons in my area..now I need a second surgery because I still cant breath through the left side of my nose. I also feel pain (pressure) in the area of my cheekbone and upper jaw. I recently had a ct dental scan and the doctor stated that the turbinates seem to be pushing against the bone on that side of my face which is why I feel pressure in my cheekbone. why wasnt this resolved with original surgery? Thanks,5
1928,"I'm 1 month post op from septoplasty with spur and turbinate reduction. The side with the spur and deviated septum is much better and most of the time I have reasonable airflow. The side that was perfect before is now stuffy all the time. ENT doctor said there is no swelling and plenty of room for air to pas so I shouldn't be having any problems. Can anyone explain why it's still stuffed up? Sometimes it's completely blocked but gets better in the shower or walking. Also, really bad at night.",5
1929,"After my surgery, 4 1/2 months later, I am experiencing pain on my bone. I also noticed my bone sticking out a bit, leaving a slight hump on my nose, and this is just recently. Also, one nostril is bigger than the other. Please help.",5
1937,"I just had septoplasty exactly one week ago, and the splints were taken out Tuesday. While waking up from bed this morning I accidentally bent my nose slightly against the pillow that I was sleeping on. Did this cause any redeviation to my septum? I can't really breathe out of one nostril as well, not sure if it's because of the healing process though. Can I ask my ENT to give me a CT scan for peace of mind? If I did redeviate my septum can it be fixed quickly as of now with little complication?",5
1944,"I had my surgery four months ago but the bump is still pretty prominent and I still can't breathe. Every time I blow my nose I get out a lot of blood and when I touch the tip of my nose lightly there's a weird tingling sensation in left nostril. Also, my right nostril is A LOT smaller than my left causing breathing problems too, which is really the whole reason I was able to get the rhinoplasty part and have insurance pay for it. He said he'd that too but I really don't think anything changed.",5
1946,"I have a devited septum on the right side, turbinates are swollen on the left side. if i fix the septum,, won't the turbinate swelling and compensatory hypertrophy issues resolve themselves?",5
1965,"Can picking your nose make you healthier?&nbsp;My septum leans to the right and I can't breathe through my right nostril at all. It's awful. Right now I can't afford septoplasty and I don't want to risk messing up the tip of my nose (even though I know risks are minimal.) The blocked nostril drives me nuts. If my septum cartilage is simply bent to the right, is it possible that if I put my finger up my nose and push the septum back into the middle, it will eventually bend to the middle? And stay that way so I can breathe?",5
1968,I broke my nose 6 months ago getting hit in the face and it is visibly crooked. I also have frequent nosebleeds from this and can only breathe through one side it also makes my nose clog up alot which makes me snore at night making it difficult to sleep. The right side of my nose looks flat which is where i got punched. if I do need surgery can I fix the breathing problem and crooked nose without having to pay anything as insurance covers?,5
1969,"I can't breathe through my right nostril. I really can't handle the idea of surgery, but I really can't handle the idea of having to wake up with this awful, blocked nostril for the rest of my life. If my nasal septum is pushed to the right of my nose, can I push it back without breaking? my doctor said it was the cartilage was deformed. So can't I gently push on my nose and move my septum back into the middle without breaking it if cartilage is malleable? Will this help my breathing over time AT ALL?",5
1976,"I used to have perfect breathing. But then I got body dysmorphia (didn't like the bump on my nose) and pressed on the bridge of my nose. Eventually I gave myself a deviated septum, because for months my nostril is CONSTANTLY blocked on the right. It's bugs me:( surgery SCARES me. if my septum is deviated to the right, can I push the cartilage back with my fingers to the center so can breathe right again? btw my doctor said pressing on my nose did not cause the problem....is he wrong?",5
1983,"for some reason, Ive developed two lumps on the bridge of my nose. They are on both sides and probably the reason why I've been having post nasal drip and a runny nose. I also find it hard to breathe from my right nostril. I think i may have a deviated septum. What do you guys think?. Ps: I'm also suffering from nasal polyps.",5
1993,"Hello, My nose slightly goes towards my right side, I think because of a fall when I was young. My friends and family say that in person it's not noticeable, but I see it really strong in pictures. I was wondering if a Rhinoplasty would be a good idea: because the deviation is minimal, I'm afraid it will be risky (like an over correction, or that it goes to the other side). I am also concerned about the recovery time: has a septoplasty the same recovery time as an open rhinoplastic? Thank you, Grace",5
2015, I had some sinus surgery and my deviated septum fixed a few weeks ago the splits have been removed but I can fell somthing inside my right nostril on my septum and the area is so sore I can see a piece of clear string in the area that is so sore. Is that normal? When will this come out if it is a stitch?,5
2022," I had my nose broken twice and although last time it was re-set, the nasal bone is still mis-placed. The centre of the nasal bone is in alignment but where the bone meets the nasal concha on the left, it's knocked in and on the right side it's knocked out. How simple a procedure would it be to correct this? Ie, would it just be a case of a Rhinoplasty to knock each side back into place (out and in) so that the nasal bone and nasal concha meet at both sides? Thanks! :)",5
2026, I had a revision septoplasty done .septum had turned and buckled ..it was done 1 yr ago ..no turbinate work was done and no cosmetic surgery was done .just straightening the septum using an open approach ...how long till the swellin g is gone ...I was not able to breathe freely on the left side ...so now I still feel congested on the left side after 1 month ..dooes this take a few months to finally feel subside ...I am also using a nasal steiod spray ..,5
2027, hello sir I have deviated nasel spectrum(dns) to the left side. it makes me difficult to breath so I decided to perform the septoplasty. and I have done it.. after septoplasty all is fine till 3 month but now my nasel spectrum again get bent .during the operation the doctor remove my one side bone and show me. so there must a single bone .. now it again deviated am confused what should I do .again perform septoplasty ?? if I did so they will revome my remaning bonebor they just put the splint.,5
2032," I had a dull, burning, pressure feeling (pain) inside my nasal cavity (right side). ENT noticed a severely deviated septum. Septoplasty unfortunately worsened the pain. Its radiating over my right cheek to my right ear drum (burning feeling). My ear drum seams to twitch as well. The cavity itself feels bruised and burning (this wasnt so before the surgery). Like it just had surgery, which isnt the case (surgery was 9 months ago). Neurologist (MRI) didn't find anything wrong. Please advice",5
2034," I can't breath well through my nose as a result I end up breathing with my mouth open when I sleep, its so annoying, I can't even sleep through the night sometimes. Also, I notice that my nose is crooked, is that because of a double deviated septum? I can feel the septum go the the left and then sharply to the right near the tip of my nose.. Does insurance cover the cost of having the septum fixed so I can breath better? Thanks!",5
2040," I recently had a septoplasty/turbinoplasty (6 days ago) and I had my splints taken out 2 days ago. My nostrils are starting to even out and I think this is due to the decrease in swelling of that area. I feel like the hole in my left nose airway is 1/3 the size of the hole in my right nose airway. When I breathe through my nose now , it feels like I get so much more air through the right side of my nose than my left. This doesn't feel good. Aren't I supposed to have even airway?",5
2044," I have small left nostril , i don't get full breath, right notstril is good. Some times i get left side chest muscle pain and goes off after some time, i researched and found it could be the Primary spontaneous pneumothorax. And my left side of the face is little tilted , right side is more pronounced, i have cross bite teeth. My goal is to get full functional breath. Please suggest me.",5
2046, I had septorhinoplasty 6 days ago and keeo waking up to find ive shifted onto my side during the night. I managed the first 2 nights on my back but have been sleeping on my side since. Could I have ruined my nose?,5
2062," I had my septorhinoplasty 6 months ago, my nose gets blocked all the time but it feels better when I lay back slightly with my head leaning back, my right nostril is still closed, it feels like smthn is blocking the airway up my nose, the plastic surgeon said that my valve went down a little after surgery, is this normal? this was the nostril that was wide open before the surgery, is this fixed at the clinic? do I need to consult with an ENT?",5
2072, Face has rapidly aged only on one side of face - kind of hollow/dark near eye/tear duct + deep nasolabial fold &amp; sagging! 1 1/2 years ago I got a septoplasty + turbinate reduction because my ENT said I had a deviated septum. Sometimes I feel pressure through nose when breathing in &amp; uncomfortable airflow. Also been told by my orthodontist that I have an open bite which is bigger on right side. I sometimes strain lips to bring them together and think this might be part of the issue.,5
2075," 21 year old male. The tip of my nose leans to the right ever so slightly. I noticed also that when I tilt my head up in the mirror, my septum appears crooked(leans towards the right side a tiny bit). Is this even worth correcting at all? I have no breathing difficulty but I feel that a surgery might bring more balance to my face(more symmetry)",5
2082," My left side where i had the deviation and spur feels tight and collapses in when i breathe in, was fine for the first 3 weeks, is this normal. Also still completely congested on the left side but totally fine on the right. Thanks for the replys.",5
2097,"
	I had septoplasty done about four months ago. My surgeon did a turbinate reduction and removed a growth spur, but my right nostril is still blocked. The surgery seems pointless and actually caused more damage, since it blocked off my nostril completely. Would I need another procedure done?
",5
2105,"
	I had a septoplasty (septum and caudal) in January. I was told I had extra caudal on one side and the excess. would be trimmed. When I looked at the results from the new cat scan you can see that my caudal is not on the midline. So he trimmed it instead of resetting it. When I brought this up to him he said that you can't always get the septum straight and the important thing is that it looks better than before. Can a get a revision by another dr. that would it still be covered by insurance?
",5
2107,"If not, what rhinoplasty procedure would be best for me? One nostril is wider than the other and it affects my smile/ frown lines. My nose looks slanted. It looks like it is sliding off my one side of my face. I feel my best side is when I slightly turn to my left. The pictures that I have attached are of me looking as directly into the camera as possible. Any advice would be greatly appreciated.",5
2111,"
	I had been wearing breathe right nasal strips prior to my septoplasty and turbinate reduction surgery a month ago, to help me sleep. My left nostril opening is more narrow than the right and collapses in somewhat when breathing. This issue was not addressed during my surgery for deviated septum. Would it be safe to use the nasal strips now, being one month post-op, to help keep this nostril more open when sleeping?
",5
2112,"I have been diagnosed with a deviated septum.  Instead of being centrally aligned, the central part of my septum is skewed into my left nostril and according there is a larger space in my right.  If I were to get septoplasty performed, how exactly would this work?  Would the septum be restored or adjusted to a central location so that both the blockage in my left and the space in my right would be eliminated?  Or would the surgery just eliminate the blockage on the left side and leave the right essentially unchanged?",5
2119,"
	the congestion changes comes and goes throughout the day. Sometimes breathe better on right, then left. Sometimes breathe fairly clearly out of both sides. In the morning I can wake up with one side almost completely blocked, then after being up for a while it clears. My nasal passages also get really dry which adds to the feeling of congestion. I use saline regularly. I cant say that im breathing better yet than before the surgery. Is it normal to still have dry nose swelling at this point?
",5
