,id,answer_count,body,title,uri
1642,1874294,1,I got septoplasty surgery a week ago and I wear glasses. When I take them off an indentation stays on the top part of my nose and doesn't go away. Is that normal or should I not be wearing my glasses.,Should I be wearing my glasses?,/question/phoenix-az-wearing-glasses
1643,1881164,1,I am irrigating 3 to 4 times a day and also been using Fluticasone Furoate for a week now for my allergies.When i use the breathe right strip in the middle of my nose then my nose opens up and i can breathe better.I can breathe after septoplasty and turbinectomy with my mouth closed but with difficulty.Can i have a nasal valve collapse because couple of doctors after checking my nose have said that i hardly have any post-op swelling so is it possible that the swelling is not the problem.,I had a septoplasty and bilateral turbinectomy 5 weeks a go but still can't breathe properly? Can I have a nasal valve collapse?,/question/ukiah-ca-i-septoplasty-bilateral-turbinectomy-weeks-breathe-properlycan-nasal
1644,1882766,2,,Will turbinoplastic surgery help with breathing issues? Should I consider turbinoplastic and septoplasty?,/question/gilbert-az-turbinoplastic-surgery-breathing-issues-turbinoplastic-septoplasty
1645,1880289,4,"I have a slightly deviated septum. Whenever I run I usually only breathe through my mouth as since I get more air opposed to breathing through my nose. Would a nose job help improve my quality of life when I am exercising? Also, could I get better sleep if my deviated septum is fixed? And would anything change with my exercise induced rhinitis? Thank you all in advance!! You're answers are so very helpful!!!","Deviated septum. Would a nose job help me breathe through my nose while running, sleep better&control exercise induced rhinitis?",/question/annapolis-md-deviated-septumwould-nose-job-breathe-nose-running-sleep
1646,1871690,1,I am going in for a septoplasty consultation. Will the dr also shave the hump during? I have broken my nose a lot as a kid and it has contributed to my breathing problems.,Will my doctor perform a hump shave during septoplasty?,/question/boise-hump-shave-septoplasty
1647,1849878,1,"Toddler just had turbinates reduced 2 days ago, he cant barely breath because of debris blocking his nose, should i clean his nose?","After turbinate resuction surgery should I remove the debris and clean nose, or will it come out on its own?",/question/miami-fl-after-turbinated-resuction-surgery-remove-debris-clean-nose
1648,1865768,1,"My nose stresses me out aesthetically and functionally I just became an adult and I'm going to work and I want an idea of how much I should save for this procedure , when I was a younger teen I went in for a consultation and they said the insurance wouldn't cover me which really upset me . Shouldn't deviated septums be covered ? But anyways even if I can't get it covered again for some reason how much would it cost ? I live in the LA area",How much is a septoplasty without insurance ?,/question/los-angeles-ca-septoplasty-insurance
1649,1850609,5,"I am scheduled for a septoplasty, turbinate and rhinoplasty in 5 weeks. Chest x-ray and cat-scan came back clear for any other issues.",I just started 4mg dose pack of Methylprednisolone for an asthma flare-up. Do I need to reschedule my surgery?,/question/sarasota-fl-i-started-4mg-dose-pack-methylprednisolone-asthma-flare-reschedule
1650,1855584,2,"According to my ENT, my deviated septum was rather severe -one nasal cavity was completed blocked. I am still struggling to breathe through my left nostril (which was previously blocked). When I look up my nose, the opening of the left nostril is very very small compared to the right - scabs don't appear to be blocking the nasal cavity. I am concerned that my deviated septum was not corrected during the surgery. I've had numerous follow-ups with the doctor, who says that I need to give it time.",Was my septoplasty done properly? 2 1/2 weeks post op after a septoplasty and turbinate reduction (splint removed after 3 days).,/question/alexandria-va-septoplasty-properly-1-2-weeks-post-op-after-septoplasty-turbinate
1651,1853874,1,,My son had septoplasty today. His nose is bleeding some. How much is expected and when should we be concerned?,/question/raleigh-nc-son-septoplasty-today-nose-bleeding-expected-concerned
1652,1854468,2,,I had septoplasty 4 wks ago still have stitches in my nose but today my nose was painful and have a yellow open mark. Is it ok?,/question/arch-cape-i-septoplasty-weeks-stitches-nose-today-nose-painful-yellow-open-mark
1653,1855869,1,"I had a septoplasty about a year ago to improve my breathing , I still have bruising along the top of my nose and I get really bad sharp pain in that area from time to time, occasionally the pain is so bad I have to sit down and hold pressure on that area til it stops. My nose shape changed slightly after the surgery which is odd because the surgery was all internal. My doctor won't give me any answers. I'm about to pay out of pocket to see a different specialist to get some answers.",Bruising a year after a septoplasty with sharp pain? What could be wrong?,/question/daytona-beach-fl-bruising-year-after-septoplasty-sharp-pain-wrong
1654,1862426,1,"I had septoplasty/rhinoplasty nearly 2 years ago, a bump developed from where the dissolving stitches were, giving me an even bigger breathing problem than before as the skin healed over them. Doctor said it would go away but it never did, finally had my revision operation last week, he seemed to have fixed the outside shape but the bump is still there and now its nearly completely blocking my left nostril. I do not want to go through surgery again what do i do? How can i make it go away?","Bump on the inside of left nostril more swollen after revision septoplasty, can it be removed without major surgery?",/question/montreal-qc-bump-left-nostril-swollen-after-revision-septoplasty-removed-major
1655,1865069,2,"I'm almost positive I broke or fractured my nose. I got hit in face\nose with a brick. The trama literally knocked me out, off of my feet. When I woke up i had blood from my nostrils , both my eyes were already bruising. Now after 7 years I've noticed my nose is still shifted to the right. I still have a huge hump in my nose and my right nostril is slightly smaller the the left. I snore sometimes and oft.en wake up with a dry mouth. Also if surgery needed how likely will my insurance help pay?",Do I have a deviated septum? Dose my nose look like it needs to be corrected? Will a crooked nose affect breathing? (Photo),/question/bowling-green-ky-deviated-septum-dose-nose-corrected-crooked-nose-affect
1656,1865297,1,"My septoplasty was last June, it is about 11 months since I had it. I feel like my right nostril is smaller than my left nostril.My left side is lending onto my right and I have an ident on my right side of my tip.My lip line between nose and lips is not straight, making my top lips look uneven with my bottom lip sometimes. I love my angle but the front of my nose looks uneven. Please could you tell me if this is still swelling or is this almost healed and these might be my final results? Thanks",Are my nostrils two different sizes because of the swelling I still have? (Photo),/question/philadelphia-pa-nostrils-sizes-swelling
1657,1865693,4,"I am planning to see an ear, nose, throat specialist regarding a Septoplasty. This procedure is covered by my provincial health insurance. Could I ask the doctor to shave this small bump off my nose too? or is it possible to add this for a fee? if so, what would the range be? btw, the bump is more apparent in person/video. My low res phone camera fuzzes it.",Could dorsal hump shave be included with septoplasty? (Photo),/question/toronto-dorsal-hump-shave-included-septoplasty
1658,1848506,1,I had devieted septum and a bump in my nose so ihad a septoplasty and rhinoplasty at the same time.I had an open surgery. They straighten ed my nose and reduce the bump ..for that they had to broke my nose... is been 2 months and still have extremely dry nose...I been using around 50 bottle s of nasal saline spray...I had to use it every 10 to 15 min...thid is not a life..I am very miserable. ..is it normal?? Please help me,Dry nose after septoplasty. Is it normal?,/question/richardsontx-dry-nose-after-septoplasty
1659,1851718,1,"I an 24 y/o female and have had these episodes since I was 21. Usually only last a few months but this time it hasn't alleviated: dry mucus layer along inside nose with blood, trouble breathing until I remove them with a tissue, often bleeds when removed, have had chronic runny nose since high school, and now there is a foul smell in my nose and the nostril areas are very tender. It is not alleviated by humidifier, saline cleansing followed by antibiotic ointment or any other at home remedies.",I have trouble breathing especially at night causing frequent morning grogginess from dried blood and mucus buildup in my nose.,/question/pikeville-ky-i-trouble-breathing-night-causing-frequent-morning-grogginess-dried
1660,1777084,2,"I have very wide nasal passages but my nasal pathways have undergone a lot of trauma. First, I had a bad surgery resecting too upper lateral cartilage from the left side. I also underwent SMR rhinoplasty with tip deprojection. Now I feel like the structures in my nose can't compete with my lungs & I'm short of breath. If I manually the nostril or pinch my tip on the side where septal was harvested, I can breath w/out pain. Eye/ear pain bad on the left. How can I explain this to a surgeon?","In rhinoplasty and septoplasty, how does airflow relate to discomfort?",/question/los-angeles-ca-rhinoplasty-septoplasty-airflow-relate-discomfort
1661,1844582,1,I had a septoplasty 9 days ago and had my splints removed today. Can i blow my nose without causing displacement?,When can I blow my nose after my septoplasty?,/question/san-francisco-ca-blow-nose-after-septoplasty
1662,1842769,2,"I had a septoplasty done to correct a deviated septum, also removel of a polyp and now i see and feel a bump on the bridge of the nose. I am very upset. I asked the dr who did the surgery and he said yes that this can happen because he had to shave the cartalidge and sometimes below the middle of the nose can dip creating the bump. Is this true or did he do something wrong? He is also a facial plastic surgeon",Can a septoplasty cause the shape of your nose?,/question/cape-coral-fl-septoplasty-shape-nose
1663,1846052,2,"Ive had eye bags for about the last year, and ive also had bad sinus problems. Could the eyes bags be because of my sinuses or is there another reason? And i can i get rid of them? Will they get better after i recovery from surgery, bc im still extremley congested. Thank you","12 days post op Septoplasty, I've been waking up with bad eye bags ever since. Could it be because of congestion? (photo)",/question/miami-fl-i-septoplasty-surgery-12-days-waking-bad-eye-bags-congestion
1664,1836671,2,I got my nose damaged due to an accident 6 years ago and I've consulted a doctor. He told me that I'll have to go for septoplasty and rhinoplasty as my septum has deviated and also due to consistently picking my nose the nostrils also got bigger. Should I go for it and how should I decide how much I want the shape of my nose and nostrils to be changed?,"My nose got damaged due to an accident 6 years ago, septum got deviated. Do I need both septoplasty and rhinoplasty? (Photo)",/question/california-md-nose-damaged-due-accident-years-septum-deviated-septoplasty
1665,1835229,2,"One side of my nose is half blocked and my breathing is proper only on other nostril. I guess this happened due a nose break I had in my childhood, but not sure if that is the cause of it. Please guide me on how to rectify it as I have trouble breathing during the winters.",My nose cartilage is blocking one side of my nose. How can it be fixed? (Photo),/question/dubai-ae-nose-cartilage-blocking-side-nose
1666,1831451,1,"In Nov. of 2014 I had septoplasty/turbinate reduction, it's almost May and I still can't breathe or smell. I went back to my ENT and he said it looked really clear. When I breathe in, even just slightly, my nose goes together all the way like it collapses. He gave me a nasal spray and it didn't help. I'm thinking about going to another ENT to get a second opinion. I just want to breathe out of my nose and be able to smell stuff. I just completely hate my nose at this point.","6 months after septoplasty and turbinate reduction surgery, I still can't breathe or smell, what can I do? (photos)",/question/tulare-ca-months-after-septoplasty-turbinate-reduction-surgery-breathe-smell
1667,1827202,1,"when I was young I broke my nose and at 13 it was operated on and breathing seems to be getting worse as getting older , when blowing my nose it just seems to be like water and no rubbish, and started to snore more and louder",I have problem with breathing in right nostril. Any suggestions?,/question/st16-1tj-problem-breathing-nostril
1668,1827681,1,Surgery was done on April 13th. How long will this last? How to confirm that the surgery was successful and fixed my breathing difficulty as i still have difficulty breathing through my right nostril.,I'm having frequent congestion on right nostril when sleeping or indoor after Septoplasty without skin tear. Any suggestion?,/question/stamford-ct-frequent-congestion-nostril-sleeping-indoor-after-septoplasty-skin
1669,1828404,1,,Is it ok for my nose to be extremely stuffy after septoplasty?,/question/grand-junction-nose-extremely-stuffy-after-septoplasty
1670,1818619,2,"Multiple breaks over 25 years. I was told I had a slightly deviated septum, but that it wasn't bad enough to be worked on. I had a bump and ridge filed off my bridge. No osteotomies. I'm seeming to still have trouble breathing, more noticeable now than before, maybe because I'm just paying more attention to it now. I used a little flashlight to see how deviated my septum is & it (right side) is almost closed. Is it swelling or should I have had a Septoplasty? Is that ok to have after an ORNF?",Can't breathe great after Open Reduction Nasal Fracture Surgery. Do I need Septoplasty? (photo),/question/boston-ma-breathe-great-after-open-reduction-nasal-fracture-surgery-septoplasty
1671,1155001,3," Hi, I'm scheduled to have Septoplasty with Inferior Turbinate Reduction to relieve nasal obstruction. I am concerned about developing Empty Nose Syndrome (ENS) after the procedure. Is ENS something I should be concerned about enough to cancel the procedure",Inferior Turbinate Reduction Procedure and risks?,/question/inferior-turbinate-reduction-procedure-and-risks
1672,1806676,1,I had Sinus/ Septoplasty/ Turbinates/ and Rhino surgery 5 1/2 weeks ago. I saw my surgeon yesterday and he confirmed that my septum is starting to move but could also move back again. ( from deviated to not deviated). Pre surgery I was 80% blocked. Now I'm 40% blocked. What are the chances it could move back to correct itself once rather than move back to its memory? Also if I do need a revision what are the chances it would move again to its stubborn deviated self? It took him 15 times to get it straight,Septum moving after septoplasty?,/question/columbus-tx-septum-moving-after-septoplasty
1673,1790251,2,My nose was broken may 2013 and I had surgery September 2013. I waited until after the 2 week period to seek medical attention and my nose healed crookedly. The doctor did not put me to sleep but I was under anesthesia. He chiseled and scraped some of the cartilage off the side of the nose where it was initially broken. It's been several months since then and there's barely in difference in my nose since I had the surgery. Will my nose ever be straight again? How long does that normally take?,I broke my nose & had a septoplasty to correct my deviated septum. My nose is crooked. Will my nose be straight again? (photo),/question/birmingham-al-i-broke-nose-septoplasty-correct-deviated-septum-nose-crooked-nose
1674,1792672,1,Food.,"After a septoplasty and tonsillectomy, when would the best time to start eating be?",/question/helena-mt-after-septoplasty-tonsillectomy-time-start-eating
1675,1793459,1,"I had septoplasty, rhinoplasty, turbinectomy & sinus surgery about 2 weeks ago. Reason; my right nostril was almost always blocked while my left nostril was fine, & when I tried to breathe deeply & hard with my nose, my right nostril didn't move while my left nostril closed. Now, I still realize that my right nostril sounds stuffy but my left nostril is fine but moves when I breathe deeper. I guess I might have allergies too, but why is it ALWAYS my right nostril ?! Does it get better?",2 weeks post-op & still have permanent stuffy nose on the right nostril (just like pre-op). Is it normal?,/question/new-york-ny-2-weeks-post-op-permanent-stuffy-nose-nostril-pre-op-normal
1676,1788188,1,"One of the main reasons for the procedure was that I had permanent mucus on my throat. Now I have more mucus and I wake up with headaches (on both sides of my forehead). Is this normal? Sometimes I feel like I run short of air, my Dr says that the final results will come in 12 weeks.",I had laser septoplasty and turbinate reduction 2 weeks ago.,/question/boston-ma-i-laser-septoplasty-turbinate-reduction-weeks
1677,1789459,1,"I had a medium-severe deviated septum that I decided to get fixed on my health insurance, for all the normal reasons. Since getting out of surgery, while the septum is in far better position than before, my whole nose now looks crooked, visibly twisting over to one side. It is very noticeable. My question is: will this improve over time, and what can i do about it if it doesn't?",My nose is more crooked after Septoplasty. Will this go away?,/question/miami-fl-nose-crooked-after-septoplasty
1678,1783747,2,She uses a lenses that drops down from a headband. Should I be concerned or is this equal to endoscopy? What percent (ballpark) use endoscopy as the standard today? Thanks in advance!,I'm having surgery for my deviated septum and the doctor doesn't use endoscopy. Is this normal?,/question/san-francisco-ca-surgery-deviated-septum-doctor-endoscopy-normal
1679,1762319,1,"8 months ago I had a Septoplasty for deviated septum and nasal valve collapse. Dr placed grafts on both sides although only one was collapsed. Now I still have bulge on other side. Is it possible to remove, or replace with thinner graft at this time, or is this still normal swelling. Really don't like the result now! Thanks.","8 months post op, spreader graft widened nose. Is it possible to remove, or replace with thinner graft at this time?",/question/illinois-il-spreader-graft-widened-nose
1680,1784404,1,"I have a significant blockage in my left nostril. Sometimes I can hold the right nostril shut and blow air out of the left but seems to flap shut and not allow intake. Sleeping is often disturbed with congestion that closes both sides but especially the left. Rolling over sometimes allows return to semi normal breathing from one side or both. Have flushed nasal passages with baking soda and salt, getting some temporary relief. Mucus that comes out is almost always clear.",Can I get a deviated septum at age 61 with no symptoms before and no trauma?,/question/belfair-wa-deviated-septum-age-61-symptoms-before-trauma
1681,1783047,1,"I have chronic sinusitis, headaches every day and know I need to get this procedure done. Is there any chance that it will fix the asymmetry of my nostrils., or would it have to be combined with a rhinoplasty? One is so much bigger than the other and it has gotten so much worse in the last six months. Would appreciate any information and thanks in advance!!",Can a Septoplasty alone correct the asymmetry that my deviated septum caused? (photos),/question/wall-tx-septoplasty-correct-asymmetry-deviated-septum-caused
1682,1770542,1,I've had septoplasty in January and until now I've not felt the full relief of the surgery. My nose is always stuffed either side and shifts. Post-op my surgeon asked me to use nasal spray to irrigate my nose every day and every night. 1 month and a half later he asked me to start using Nasonex twice a day for 2 weeks. I still do not feel a relief. My voice sounds as if I have a permanent flu. Any suggestions as to what I can do? I'm away from my home country so I can't see my surgeon.,Why haven't I've been fully relieved from my septoplasty?,/question/uae-fully-relieved-septoplasty
1683,1768691,2,I am getting a septoplasty because I have had trouble breathing after wrestling for much of my childhood. I was wondering if a significant alar or bridge reduction would help balance my face from the front or what other nose or jaw surgeries could help me attain better facial symmetry and balance. I also noticed a decent amount of asymmetry between the different sides of my jaw. I was wondering if you think I am a good candidate for a corrective jaw surgery this imbalance,Could a nasal base reduction or tip refinement help establish a more aesthetic view from straight on? (Photo),/question/east-lansing-mi-nasal-base-reduction-tip-refinement-establish-aesthetic-view
1684,1306226,2,"I had septorhinoplasty to correct a deviated septum and remove a bony lump on one side of my nose caused by injury. At first after the surgery my nostrils looked even (in fact the opposite one to the original one looked a tiny bit bigger) now 3 1/2 weeks later the original small one is getting smaller every day. Is it going to go back to how it was before, was the surgery a complete waste of time? I really don't want to go through another surgery. What has caused my nostrils to be like this?",Why are my nostrils still uneven after septorhinoplasty? Is my septum deviating again? (photos),/question/my-nostrils-still-uneven-after-septorhinoplasty-my-septum-deviating
1685,1006626,2,"
	my nose i had deviated septum surgery 4 weeks today on june 19 2013 my nose is still stuffy like i never got the surgery and its the same hole that got stuff up last time is this normal i see my Dr monday
",I Had Deviated Septum Surgery 4 Weeks Ago Why Do I Still Have a Stuffy Nose? (photo),/question/deviated-septum-surgery-weeks-still-stuffy-nose
1686,594495,2,"
	I'm 5 weeks post-op. My right nostrel is now NARROWER &amp; no air comes through it! My left nostrel is ok unless I'm lying down. It feels like there's an OBSTRUCTION in upper part of my nose where the bone is. It aches. I also have ear-ache when I'm lying on my sides. My surgeon said it can take 6 months for swelling to go down &amp; recommends antihistamines, but I'm wondering if I have enlarged turbinates? Or whether he's right and this is normal &amp; I will get better?!
",When Will I Be Able To Breathe Properly After Deviated Septum Surgery?,/question/when-breathe-properly-after-deviated-septum-surgery
1687,628927,4,"
	Last night, during my sleep my nose must have been ichy therefore my human instinct would have been to grab it, which is what I must have done, there was a sharp pain (the type from pressing/rubbing the swelling) however due to being exhausted I instantly feel back asleep, in the morning, my right side seems blocked again however no blood and my nose looks the same, is the blockage probably just some more swelling? I am 4 weeks post op now
","Knocked my Nose 4 Weeks After Septoplasty, Will I Be Ok?",/question/knocked-my-nose-weeks-after-septoplastywill
1688,632939,6,"
	I had to have septoplasty to help my breathing through one nostril. I am 4 weeks post op and one the opposite side has been blocked and very obstructed since i had my splints removed. I am having extremely bad sinus pain above that sided eyebrow too. My nose still looks crooked although i know that would need rhino, but this seems like it has made it worse. I also wanted to ask, i have slight frontal bossing, could this be related to my sinus problems ive had for so long. Any advice is welcome!
","Has my Septoplasty Failed? And More, Please Help! ",/question/northern-ireland-my-septoplasty-failed-and-moreplease-help
1689,1719404,4,I had my septoplasty opperation over a year ago and had inflamed tissue removed from my sinus as well. I've had plenty of time to heal and my airway has not improved at all. Is there a chance it needs to be done again as my breathing is still restricted and get a lot of pain and headaches,Failed septoplasty. Is there a chance it needs to be done again ?,/question/tring-jonction-qc-failed-septoplasty
1690,1526874,2,"My symptoms since the surgery have been headaches..facial and teeth pain with sensitivity, breathing difficulties, scabbing, dizziness, difficulty concentrating, difficulty speaking, loss of smell/taste and have three cracked, three crowns and two root canals since my surgery. My dentist has said he believes the outfracture procedure has effected the strength in my teeth. My E.N.T never discussed outfracture withme but it was on the waiver the morning of surgery and I did sign..I trusted her.",I had a turnbinectomy with outfracture but was not aware of the outfracture complications or even was informed of it. Lawsuit?,/question/cornell-wi-i-turnbinectomy-outfracture-aware-the-outfracture-complications-even
1691,1714091,5,Went to ENT to get nose looked at for deviated septum. Dr agreed it was and said surgery was needed. He did a 30 exam and said he didn't need X-rays. Kinda nervous for surgery with such little diagnosis. I agree it's broke but don't most surgeons want X-rays?,Are X-rays required for deviated septum surgery?,/question/pennsville-nj-x-rays-required-deviated-septum-surgery
1692,1737389,5,"I apologize if this sounds ridiculous, but I am personally at an all time low here. I have a deviated septum, and I've been recommended to get septoplasty, but I've heard some girls say they got rhinoplasty done at the same time. Are there additional costs to getting the partial cosmetic surgery or is it covered in with the septoplasty? Thank you, and sorry for my lack of knowledge on this subject.","When going into surgery to fixed a deviated septum, can you also get free rhinoplasty?",/question/kansas-city-ks-surgery-fixed-deviated-septum-free-rhinoplasty
1693,1626216,2,"I am experiencing an unusual (for me) but enduring headache and pressure, from behind the nose, above and behind the eyes and pressure and pain inside the ears. (Also, for several hours after the procedure, if I leaned over to pick up something off the floor, I would get an intense pressure in the head and nose bleeds.) Is any of this normal? Did I cause damage by leaning over after the procedure? Symptoms aside, when is it ok to weight lift, be in the sun, or play non-contact sports? Thank you!",I had turbinate reduction surgery three days ago - is the following normal?,/question/buford-ga-i-turbinate-reduction-surgery-days-normal
1694,1765234,1,I'm 3 days in and scheduled to get internal stents removed Monday and this afternoon I have severe neck pain to the point where I can't hardly move my head from a fixed position without pain. Is this normal?,"3 days post op Septoplasty and Adnoidectomy, and I can't move my head without pain. Is this normal?",/question/homosassa-fl-3-days-post-op-septoplasty-adnoidectomy
1695,1751532,4,"Hi there. Since an accident involving a football that occurred some 18 months ago I have been left with a deviated septum (at least this is what 1 consultant has told me) - and difficulty breathing through my right nostril. I have been recommended a septoplasty but am not sure this is enough as the deviation seems to be in the bridge itself, with the bone fractured. Will a septoplasty include work internally to the bridge and improve my breathing on this basis? Thanks",Does a septoplasty include manipulation of bones/cartilage in the bridge of the nose?,/question/london-gb-septoplasty-include-manipulation-bones-cartilage-bridge-nose
1696,1753018,1,"i had septoplast done 9 days ago, still the congestion is still there and breathing has been hell all through out, i noticed a small polip like thing on my left nostril, is it normal? i attached a photo for reference. and is it normal to have this foul tasting and smell coming out?",Small polyp after septoplasty. Is it normal? (Photo),/question/dubai-ae-small-polip-after-septoplasty
1697,1735787,3,"I had 3 surgeries to correct a collapsed nose/perforated septum, due to cocaine abuse in the 90's without success. Cartilage from ear failed, cartilage or a rib from a cadaver failed. My nose is very disfigured and embarrassing. I've become depressed and feel unemployable and haven't had a boyfriend in 8yrs. Is there a procedure now that can make these repairs so I feel better about myself and can aspire to have a great job, friends and maybe even love?",I have a perforated septum due to cocaine abuse in the 90s. Can it be repaired? (Photo),/question/alabama-al-i-perforated-septum-due-abuse-90s-repaired
1698,1743404,4,"I experienced a nasal trauma after rhino that shifted the entire nasal tip to the left. I also went through a poor revision that left a lot of issues unaddressed (nose still crooked, concavity on left side & extra fullness on left, probably due to nasal tip cartilages being moved). How can I tell one from the other in order to plan fixing my breathing/aesthetic appearance? I'm scared if I overcorrect it will make things worse & I'll end up worsening my breathing.",Crooked nose or crooked septum following an injury? How can I tell?,/question/los-angeles-ca-crooked-nose-crooked-septum-injury
1699,1731763,6,"Of course since i have not been to a doctor yet, i do not know if it is only my cartilage that is crooked. But i ask because both the wall and tip of my nose are crooked. The airflow in my right nostril is much less then the left. I believe the actual bone itself is straight, just when it gets done to the cartilage, and definitely towards the tip, it gets wonky. Towards the tip, it seems that one side is concave inward. So will a septoplasty by itself be a good solution?","If the crookedness of a nose is due to a deviated septum (not the bone), will a septoplasty improve its appearance? (photo)",/question/buffalo-ny-crookedness-nose-due-deviated-septum-bone-septoplasty-improve
1700,1741947,1,"I had septoplasty surgery 15 days ago. Splints/stitches have been removed but I believe I feel exposed cartilage because there is a hard substance inside my left nostril against my septum. At first, I thought it was dried mucus and tried to remove it myself but feels like it is attached to a bone in my nose and won't loosen. I am worried because I did have complications following surgery that the doctor didn't take seriously and am concerned if I do approach him with this, he will ignore me.",Can bits of exposed cartilage protrude from the site inside the nostril where deviated septum was operated on?,/question/long-beach-ca-bits-exposed-cartilage-protrude-site-nostril-deviated-septum
1701,1729302,1,"I had Septoplasty yesterday the doctors said the appearance of my nose would not change and I had confidence in that. However, my nose looks wider, smaller and it's been pushed up like a snout. I have tried to tell myself that this swelling bit after researching there is apparently no swelling after Septoplasty? I have had no packing or splints.","Septoplasty - my nose looks completely different, for the worse. Is there supposed to be no swelling after septoplasty?",/question/kingdom-city-mo-septoplasty-nose-completely-worse
1702,1729768,1,"Empty nose syndrome from over-resection of the turbinates has ruined the lives of thousands of people, though there is a growing awareness of this problem and the importance of conservative treatment now. What are the best approaches when treating the turbinates to ensure ENS doesn't happen?",How are turbinates treated nowadays?,/question/jupiter-fl-turbinates-treated-nowadays
1703,1729753,2,i would like to address my bulbous tip and the droopy tip as well as the length and repair my deviation. I have mild to moderate sleep apnea. I would like to address this issue as well as give my nose some refinement.,Am I a candidate for septoplasty? (Photo),/question/american-canyon-ca-a-candidate-septoplasty
1704,1728824,1,,I am having septoplasty soon. Will I see a difference in the shape of my nose? It's quite bent. Is it safe? I'm nervous,/question/bristol-fl-i-septoplasty-difference-nose-bent-safe-bit-nervous
1705,1727660,2,"I recently pierced my nose two months ago and I'm really proud of it. Repiercing my nose is out of the question as I'm really attached to it. I have had difficulty breathing from my nose for a long time, especially when I lie down, and my nose whistles. I'd like to have a septol soon, but I'm reluctant because I don't want to lose my piercing. Can I use a plastic retainer during surgery, and if not can my jewellery be replaced before they put the cast on? Will my nostril area be swollen? Thanks!",I want a septoplasty but don't want to remove my new nostril piercing. Can I use a glass or plastic stud during surgery?,/question/abbottstown-pa-i-septoplasty-remove-new-nostril-piercing-glass-plastic-stud
1706,1723023,1,,Had a septoplasty 5 days ago due to the septum moving. Now it seem exactly how it looked before the op. Is this just swelling?,/question/england-ar-septoplasty-days-due-septom-moving-looked-before-op-swelling
1707,1723830,2,"My surgery was not easy, my nose was repeatedly broken, including while I was healing from a ceptoplasty. I went to a ps/ENT to have my nose restored. Dr put Graft up to my eyebrows. He explained that this type of surgery is very hard to get right the first time -- what?! He wants to cut through my forehead to reduce the graft in 6 weeks. Dr doesn't expect my appearance to improve, he did this intentionally. Should I find a doc who understands aesthetics and who won't cut my forehead?",My ps/ENT placed an oversized rib graft to correct my boxer nose (Photo),/question/charlotte-nc-ps-ent-oversized-rib-graft-correct-boxer-nose
1708,1705251,2,i did my septoplasty a month ago. i still have stuffed nose with a very sticky nasal discharge and small amount of blood. is this normal? what can i do to control it. i normally clean my nose with normal water.,"1 months post op, is it normal for my nose to block after Septoplasty?",/question/big-indian-ny-nose-block-after-septoplasty
1709,1720990,2,"Hello, I am 7 days post-op. After blowing my nose this morning to clear some congestion, my nose starting gushing blood uncontrollably. Is this normal? My Dr. never mentioned anything about this happening, nor did he say I should have Afrin on hand, so thank goodness I did, otherwise I would have had to call 911. After about 5 minutes of panic while flooding my gushing nose with Afrin (it was extremely difficult) the bleeding finally subsided.","7 days post op Septoplasty & Turbinate Resection, I'm gushing blood. Any suggestions?",/question/northridge-ca-septoplasty-turbinate-resection-gushing-blood
1710,1720107,1,I had a septoplasty and turbinate resection performed last Tuesday. I'm 6 days post-op. I still have the plastic supports in my nose - they are scheduled to be removed this Thursday. I am not impressed with what appears to be a poorly executed septoplasty. I still have what appears to be a collapsed nostril! (!?) Is this indeed a sign of a poorly executed or failed procedure? Or is there something I'm missing? Thank you for the feedback.,Failed or poorly executed septoplasty? (Photo),/question/northridge-ca-failed-poorly-executed-septoplasty
1711,1720196,2,"Hello! I have chosen an ENT and plastic surgeon who is wonderful. She will be performing a septoplasty due to my broken nose and deviated septum. My septum is deviated in two places. My question is this: should I alter the tip of my nose a bit? I don't mind the shape of my nose, but I feel as though my tip is bulbous and looks fat especially when I smile. I hate having to keep a straight face in photos because I have nice teeth, but my nose has always been something I am self-concious about.",What would you change about my nose? I don't like my nasal tip (Photo),/question/henderson-nv-change-nose-nasal-tip
1712,1695746,3,"Hi Its hard to breath through my nose, especially, during exercise (started about years ago) I had a CT scan. The ENT Consultant stated that my nasal airways are narrow but not worth the risks of surgery. Radiologist's report: There is some minor mucosal change in both maxillary antra. No other evidence of rhinosinusitis. Both ostiomeatal complexes are clear. There is no significant anatomical variance of note. The cribriform plate is not lie particularly low. Is there anything that can be done?","Can anything be done for narrow nasal airways, with difficulty breathing through the nose?",/question/ukiah-ca-narrow-nasal-airways-difficulty-breathing-nose
1713,1703095,3,"Hi I had septoplasty with turbant reduction and also a tip strut put in my nose 12 days ago, while sleeping last night I bumped it pretty hard and felt some pain at the bottom of my septum, and was curious if I did any damage and what would it look like if it happened, I'm going to make an appointment with my sent but takes months to see him and really worried I messed it up..",How easy is it to move your septum and nose tip after surgery?,/question/ontario-easy-move-septum-nose-tip-after-surgery
1714,1706832,3,"I've been planning/dreaming about having a septoplastic surgery when I turn 16(spring, 2016)to repair my deviated septum and to also correct my nose to become more aesthetically pleasing.However, with the concern of school, I don't necessarily want to arrive with black eyes and a brace.(I'm very self conscious and shy.)I'd imagine that summer and winter break are the busiest for this, so when should I plan to book an appointment in order to get a spot?And would I recover before school resumes?",When's the best time of the year for teenagers to get a septoplastic surgery?,/question/cerritos-ca-whens-time-year-teenagers-septoplastic-surgery
