,title,cluster
1784,"I am 3.5 weeks after septorhinoplasty and my collumella and nostrils look deformed, hard and and bulging. Could this be from swelling or do you think something went wrong? Is there any way to reduce swelling?",3
1791,Hi! So I had a revision septoplasty for my breathing and outer appearance of my nose about 9 or 10 days ago. The surgery went great and I was happy with the results when the cast came off on friday. However since then my nose has swelled up like a balloon! haha. I know how the swelling goes because I've been through it once before but my nose has so much pressure in it right now its actually hurting. Is this normal?,3
1793,"I had a deviated septum and my nose was broken 25 years ago. I pushed it too far to the left trying to fix my self. I just had a septoplasty done, but my nose was not reset.I was told this was a different procedure?",3
1810,"I had a functional septoplasty with turbinate reduction 2 years ago. Since then, every now and again my nose feels weak or unstable. It almost feels like if I were to put pressure on my nose, my nose bridge would collapse? What could possibly be causing this? Shouldn't I be fully healed after 2 years? Thank you",3
1817,Hi I had operation on the 4th of September. In my first check up with the surgeon a couple of weeks after the op I had my nose vacuumed and bits of goo and crust taking out. This cleared my nose. However since then ove struggled with my nose crusting up mainly at night and closing shut as the walls of the nostril both crust up. I've used saline with helps clear it for the day time but the amount of crusts is a concern. My surgeon said it's just healing but how much longer will the crusts last?,3
1821,"Back in January of 2014 I got hit in the face multiple times when I got assulted. My nose was fractured but there wasnt any visual damage other than a lot of swelling and brusing under both eyes. Ive always had a problem with breathing and sinuses due to a deveated septum and this incident made it a little worse. However, the problem is that every couple weeks or so ill have soreness or pain in the bridge of my nose. Its not really all that but but its noticable. Is it something I should get checked?",3
1823,"It has been two years since I had a septoplasty for a very very crooked septum. After my last post things started kept getting worse, the tip still feels/looks like it is falling and it burns and is swollen. My nostrils are flaring,the tip is more bulbous than before and my septum is flattening due to the weight of the tip pulling it down. I have a horrible feeling it is nasal collapse and I am developing the dreaded pig nose and new breathing problems.",3
1830,"I had septo in Apr 13. Inside my nose on right side there seems to be swelling which goes up and down. You can see it looks a bit fleshy with a small hole. If I use nasal decongestant the swelling completely goes and the hole opens right up. If I do cardio in gym swelling goes down, or if I lie down or stand outside in fresh air swelling goes down. It then swells up again and I get blocked up. Surgeon wasn't helpful and said it is prob swollen due to an implant and then sent me on way.veryangry",3
1841,"I had a septoplasty/rhinoplasty about a month ago and I can feel it's very curved and my left nostril is almost completely blocked off. I understand swelling lasts for a long time, but I don't see how swelling could be causing my septum to be the same shape it was before the surgery. Also, cosmetically my nose looks very disproportional, my bridge seems to be wider than my tip now. The bridge feels very bone-y and hard, so I don't see how swelling could make this better..",3
1853,"Help I have been looking at septoplasty pictures (before and after)....and the nose looks BIGGER AND WIDER in most all the after pictures. I have a really small cute thin nose, except I can't breathe out of it. I never had rhinoplasty just a bit of trauma. I'm scared of waking up and seeing a big swollen nose, also I don't want those spreader grafts to make my nose even slightly wider or bigger. Should I be concerned? I mean, even a slight increase in nose size could make me much less attractive",3
1874,"I have a really nice nose and I don't want the tip of it to droop when I get older. If the septoplasty is not performed perfectly, is there a chance the tip of my nose/cartilage in my nose will get botched/weakened and then drip down/get bigger/more swelled up over time?",3
1881,"
	i had septoplasty back in March to correct a deviated septum. Everything went great however my nose especially the tip of my nose is still tender. its not panful just feels numb. How long should this feeling last and is it common?
",3
1882,"A little over a year ago I had a septoplasty and a closed reduction after breaking my nose badly in a car accident. I still have a large bump right below my bridge from the surgery, but it hasn't gone down in size in months. A few months after my surgery I asked my surgeon if the bump would go away and he said it would, but considering it is still the most tender part of my nose and is still there I don't know what to do.",3
1883,"I was born with a venous malformation in my right cheek around 3+  long and 2-3 wide. There are visible purple marks on the outside of my face, and then there are more dark purple spots and deformations inside my mouth. I had septoplasty and turbinate reduction surgery earlier this week. While healing, my VM has swollen more than ever before and is extremely painful. Dr said the VM did not touch the surgery site. Is VM swelling common with facial surgery? And how can I reduce the pain?",3
1885,I had septoplasty with auricular cartilage graft 8 days ago. The graft is pushing my top lip down slightly and poking against inside of my left nostril. My nostils are not symmetrical when I smile because of the graft tilting. I actually still have crooked rest of my nose so my nose actually looks worse. I paid $11145 for this in San Francisco my a plastic surgeon with ENT and reconstructive surgery background.,3
1893,"Hi, it's been 5 months since my septoplasty and turbinate reduction surgery. Although I have experienced some improvement in my nasal breathing, I'm still congested on the left side of my nose. Taking an oral decongestant pill helps a bit but I'm disappointed the procedure hasn't fully worked by now. During a follow-up, my surgeon says everything healed up nicely but the swelling is causing the congestion. Is this swelling permanent or will it gradually dissipate? Thanks in advance for any advice.",3
1897,"I broke my nose in my early teens and am 24 now. I have a slightly deviated nose and a bump on the bridge. I have seen a few consultants now. The first two I saw immediately said I needed open rhinoplasty and septoplasty. The last surgeon I saw said I only need an open rhinoplasty, not septo, because my septum wasn't broken. The previous surgeons got back to me saying that septo was required with open rhinoplasty. I'm very confused and nervous now as I was prepared to go for the last surgeon.",3
1911,"I recently had a septoplasty/rhinoplasty (no bones were broken) almost 2 weeks ago and my cast was removed last week. I was extremely swelled (I have very thick skin) and the doctor instructed me to wear tape over my nose. Yesterday I changed the tape and was shocked to see that the area just above the tip of my nose was shapeless and slightly deformed looking. I understand I am in the early stages of healing, but will my nose continue to become more defined and less shapeless as it heals?",3
1913,"So I had my surgery yesterday and got my packing removed today. I then attempted to clean my nose with the instructions I was given. I dipped q-tips in hydrogen peroxide and very gently cleaned the inside of my nose, just putting the tip in, and the outside a little bit. I then sprayed the nasal spray in my nostrils and let all the junk come out. Now my nose is throbbing a lot. Not sure if it really hurts or not, but it feels kind of numb and very heavy. Is this common? Did I use too much?",3
1927,"I recently got hit in the face with a ball:(. I can't breathe and I can feel all the cartilage crooked in my nose. My doctor said I have a deviated septum....but the septum was bent out of place, not broken. Nothing in my nose broke, however the structure inside got damaged and my nose is red. I am young, healthy, and I feel strong. Will my body heal this itself? I hope that somehow my nose will be able to breathe perfect and look the same someday....WITHOUT surgery",3
1932,"I had my septorhinoplasty surgery 5 days ago. The main goal of the surgery was to fix my deviated septum and straighten my nose. My face is so swollen that I can hardly open my eyes and mouth, and the swelling has not gone down after putting ice on my face for the last three days. I have ultra thin skin on my face, and my surgeon said I would not have hardly any swelling because of how thin my skin is. I'm concerned if this is normal for people with thin skin. Will the swelling go down soon?",3
1935,"My ENT who did my septoplasty said he noticed weak cartridge near the tip of my nose and had to reinforce it with other cartilage, therefore it seemed to cause a depression on the bridge of my nose and it seems my tip of my nose has raised up. I also have a very stiff nose at the tip and at the columella, especially when i pull my upper lip down. In my right nostril where the incisions where made i have raised skin which has taken over my nostril, my ENT says its inflammation. Thanks!",3
1939,"I had a severe deviated septum. I am pleased my nose has been straightened, however, I am concerned about two things. Firstly my tip appears to be rather large and that bothers me. Secondly, although it has been 1.5 years since my op, I am pretty sure there is still swelling there. Most days it feels hard and feels like it swells up pretty easily, especially if I knock it. Can steroids reduce the remaining swelling? Any comments on my recovery 'stage'? Can i expect any more improvement?",3
1945,I had a septorhinoplasty 5 months ago. I had breathing grafts put in (alar batten grafts?). recently I developed a thin strip running down the side of my nose that seems to be slightly lighter in color than the rest of my nose. Could you tell me what this is?,3
1957,"My hump was removed, tip was pulled up, septal cartilage was implanted to reconstruct tip, Nostrils altered to reduce flare & lateral, medial osteotomy. Headache and swelling is better. The dissolvable stiches inside keep coming off now and then as i clean a bit inside my nose with a tissue due to occasional runny nose and congestion. Discharge from my left nostril smells very slightly pungent and I feel occasional itchiness around and inside my tip and columella. is this serious?",3
1959,"I'm worried about the piggy shape of the tip.I feel there's no hope for a great change.There is still excess lower lateral cartilage in my tip.There is soft tissue in the nasal tip that is preventing it from being more defined.I believe the angle between my nose and the upper lip is so wide.The sides of the tip has not been changed,but the tip has become very small considering all the swelling.I'm desperate for outside advice.What do I ask my surgeon when I see him at the end of 26th day?",3
1960,My septoplasty/turbinate reduction surgery was 4 months ago. I have the indentation and swelling further toward the tip below the indentation on the same side. I also have a diminished sense of smell. Will these issues resolve? Is there anything I can do to reduce the swelling which I think makes the indentation look more dramatic?,3
1970,"My nose suffered from mild trauma three weeks ago. It didn't bleed nor hurt whatsoever, did feel weird after, and encountered a small clicking sound when I washed my face (my father who is a doctor said it wasn't broken though) and there might be a slight change in the appearance (not sure, my family says there isn't). The problem is that it feels very stuffy from time to time, almost as if it is going to explode, (mostly on middle area). Any ideas?",3
1971,"I had gotten a rhinoplasty done about 8 months ago. The doctor was supposed to reduce the hump at the top of my nose, reduce the size of the tip, and fix my deviated septum. While he did reduce the hump, the tip remained the same size (he says it's still swelling even after multiple steroid injections) but my septum is back worse than ever. I'm just self conscious about it. He says it's because of septum memory, and that I need extreme surgery to straighten it. Is getting this surgery safe?",3
1973,"Hello, Thankyou for your time. I had septoplasty/turbinoplasty three weeks ago with very subtle rasping of a bony spur on my right hand upper bridge. (as a child I had hit my nose) Post surgery I was taped for four days. Told after that both upper sides of my bridge where rasped both bone and cartilage. I have since had significant swelling (red) on the upper bridge it is hard to touch. My nose wasn't broken, no osteotomy was preformed, only rasping with what I believe was a diamond rasp.",3
1978,"My nose has been curving to the left since I was about 15.It was always slightly curved,at the time I didn't notice,no one did.Then it started to hurt,and eventually I noticed it was turning into a c shape,with the curve towards the left of my face.In the last month it's gotten so painful I can't sleep,can't breath either,and I'm getting dry blood in my nose(I hardly ever get nose bleeds.My nose doesn't even look like my own nose anymore,even my mum noticed and I can't wear my glasses straight!",3
1982,Does Septoplasty and Turbinate reduction surgery make the nose and nasal septum weaker than it was before surgery? How long does it take for the nose to become as strong as it was before the surgery? When can i start to blow my nose and bend my head again? Your answers will be appreciated thanks in advance,3
1995,"After surgery to correct a broken nose, the nose front is slightly bent . I can slightly push the nose on the side at the center and it is then straight. What can be done to keep it straight? The nose near the forehead was shifted- no pain. After surgery to move the nose (near the forehead) back, the front of the nose is still slightly bent to my left (swelling is coming down). I did have a deviated septum correction when I was 20.",3
1996,"5 wks. after septoplasty with osteotomy and a small bump shaved down, I had a reaction to the stitches on both sides inside the nostril & infection. My ENT had to dig the stitches out in one side, and he applied pressure and manipulated the upper part of my nose while doing so. There was already a small visible bump and groove up there that I was unhappy about, but now that bump seems even bigger! I am so dissappointed with how it looks! Could his pushing around on it have caused the bump to get bigger?",3
1998,"I had rhinoplasty 3 years ago. my hump was fixed and I had minimallll nostrils reduction.I am happy with my profile,but as the swelling was going down my nose got a lot wider,and even wider when I smile. I also have developed a deviated septum,which was confirmed by another plastic surgeon. will my nose bone be broken again if I do a revision,and do I have to wear the same splint as the first time? will it be easier than the rhinoplasty I had",3
2000,"I am 4 months post Septoplasty. Right after the surgery, there was a lot of external swelling which resulted in an upward rotation of the tip an a flaring of my nostrils. While most of the swelling has dissipated, my nose still looks a little different from before -- it is slighty upturned and looks a little wider than before. Could this residual swelling be contributing to the current changes in external appearance?",3
2010, Not too long ago my nasal tip was a lot sharper than it is now. I am considering undergoing septoplasty due to breathing difficulties but is curious to if the procedure will restore my nasal tip back to it's initial state. I may of been bumped in the face a few days back and I'm a little concerned about the droopiness this may of caused. Here are some before and after photos. Is my nasal tip just swollen or will septoplasty correct this? (I'm strictly asking about septoplasty.),3
2011, My nose got crooked after i received a kick accidentally . My surgeon performed a septoplasty to straighten my crooked nose. i am on plaster right now..it has been 1 week since the operation.,3
2021," I had a septoplasty and removal of a bone cyst in my turbinate three months ago and my nose is still all plugged up. My doctor said I have crusts on both sides plugging it. I use neosporin every night for two months now, but nothing is working. The shape of my nose has also changed. There is a bump on the bridge that wasn't there before. Basically my profile looks different. My parents, just visited and the first thing they said was your nose looks swollen still. Is this normal!?",3
2023, I had a septoplasty done 6days to correct my diviated septum which made my nose appear very crooked..I was told that the appearance on the outside should not not change in a bad way if anything it should look a lot straighter since the surgery my nose looks more crooked more like bent nose shifting to the left I'm very concerned about the appearance I was told after surgry that everything had gone well..and did not need follow up appointment is this swelling or is my nose crooked permernatly?,3
2025," I had septo-rhinoplasty done almost 2 months ago to remove a cartilage bump I got from a previous injury and to repair my septum. After removal of the cast, I noticed I had a bump on the right side of my nose. I was told it was from swelling and that it was normal. That bump is still there, and the last few days I have noticed that it feels like another bump is forming where my cartilage bump used to be. also, swelling in my right nostril has not gone down?",3
2028, I got septoplasty surgery 2 weeks ago. I got no brusing and minimum swelling. My doctor also did shave down my hump at the same time. My nose looks worse than it did on my side. Its big and got no shape. No tip work was done. My doctor don't see anything unusual and is happy with the result. Please I am so desperate. Is this the look I will have or will it get better. Do I need a rhinoplasty?,3
2036," Hello, I had a septoplasty 3 weeks ago, mainly for cosmetic reasons to shave a bump off and reduce the size of my columella. I have noticed one of my nostrils is a lot larger than the other, also my nose is crooked and slanting towards the right side of my face. Is this due to uneven swelling or does it look like my nose will remain crooked even after swelling subsides? Inside my nose both nostrils seem to be equally swollen so I'm a bit worried this isn't uneven swelling...",3
2037, I understand it can take several wks/ mo.'s to see the final results of your surgery. I had a septorhinoplasty done a little less than 2 mo.'s ago. My nose still is not 100% straight. Shouldn't the combo of both procedures create alignment/ symmetry as the end result? It's about 90% straight but I can still tell it veers to the left. Is this because the nose physically could only be shifted that far?,3
2042," I will be getting a septoplasty soon, but I am unsure of whether I want to remove the tiny hump from getting hit in the nose. I want my nose back prior to the tiny injury but I'm not sure if that's realistic. My nose bridge just has to be completely straight again but it seems risky/miniscule. It has really taken a toll on my self-image and the tiniest change makes a difference. Can anyone please shed some light on achieving this result without completely changing the shape/making it look fake?",3
2058, A juggling ball hit the tip of my nose (straight on) and am in a bit of pain and have the sensation to my front teeth again. Has some damage been caused to the septum.??,3
2059," I've had the op 6 months and I'm not happy with the outcome the profile view is way too big, my nose is hard but I'm not confidant that my nose will return to how it was before I broke my nose. It was very small, does waiting a full year really.help? People cannot tell the difference apart from the hump removal please help",3
2060," I had no idea I had a deviated septum. Doctor advised correction thinking it was causing symptoms along with my tonsils. I asked if appearance would change, he said no. After the surgery I said the nose had changed and asked what could have been the cause. He said it was in my head, muscles on one side of my face were just more tense than on the other, nose is recovering normally, nostrils look the same (they don't), columella is straight (it isn't). What could be the cause? Can it be corrected?",3
2061," Still Very Crooked, Still Can't Breathe Through One Nostril? I had a septo/rhinoplasty about 8 weeks ago to fix the crookedness and to get rid of the hump on the bridge of the nose and my nose still looks exactly the same as before the surgery. After 8 weeks It's hard to believe that my nose is still crooked from swelling. I also still can't breath through my right nostril and the breathing is EXACTLY the same as before the surgery. I could see an improvement in the hump but there is still a small hump on my nose. Help",3
2069," I had septo-Rhinoplasty done over two months ago, my deviated septum was corrected and I had the hump taken out of my nose, there was no work done on the tip but it is still tender. Is this normal?",3
2079," I had a septorhinoplasty done 1 wk ago after years of being unhappy with my uneven nostrils and bulbous tip. I am due to have the cast off in 3 days time. I had the packs removed from my nostrils 3 days after the op and my nostrils looked even and rounder. However, the last day or so it appears to me that the nostrils have gone back to being quite uneven. I know it can take a year sometimes for swelling to go down, but on looking at these pics can anyone advise if my septum is still off centre?",3
2093,"
	I had revision septoplasty 9 months ago, and I still feel pain on the septum all day! Especially when I speak and do some other facial movements. Is there a chance I couldve hurt my self during the recovery time? Because I sorta went into crisis because of an unexpected shape change, so I cried and screamed a lot about 3 weeks after the surgery. I also touched my nose alot on the outside.
",3
2100,"
	Hi I had a open septoplasty one month ago to fix a minor cleft palate. Ever since I got my cast off I can not leave my nose alone! First I left a flat indent from pressing too hard on my nose and after I got over that I caused my skin to slightly stretch and rip at the columella and where my nostril was cut open from smiling way too wide. I cannot put my mind at ease I know it's normal to have anxiety after rhinoplasty but not this bad I'm terrified that I ruined the results! I'm going insane:( Please Help
",3
2101,"
	I had septo/turbinate/rhino on Tues. It's now Thurs. The swelling and pain has been unbearable for the past 2 days. I feel like my nose is being crushed under the cast and although I am keeping my nostrils clean my nasal passage is narrowed by half due to the swelling. I had to return to the hospital the morning after surgery due to severe bleeding under the tip in which a dressing was applied to stop the bleeding. The top corners of my eyes have enveloped the cast.
",3
2118,"
	I had my Septorhinoplasty last June 10, 2013. Is it normal to have a crooked nose bridge 2 weeks post-op? They harvested a cartilage from my ear for my nose, if you touch the crooked part of my nose, its hard and its not the swelling that makes it crooked looking. If you look at the side view, there is a hump on the nose bridge. Would i need a revision surgery to make it straight? My only concern is the upper nose bridge. Please answer me great Doctors, Thanks! :)
",3
2123,"
	Dear sir I had my septoplasty done before 6 years. Breathing has become lot easier since then. But my nose isn't straight specially at the tip. How can the shape of my nose be improved. What are the risks of repeated septoplasty? What are the risks of cosmetic surgery? Regards
",3
2125,"
	I just had my septoplasty 6 days ago and I accidentally slapped my nose covered with my cast, rather hard, while trying to kill a mosquito on my shoulder as I was laying down. Will this cause my nose to heal crookedly? I didn't notice any bleeding but it hurt sharply for about 9 minutes or so.
",3
2139,"
	I had my Rihno and Septo 5 weeks ago, my nostrils are not fully open now, Does aerobics exercising do harm to my nose or affect my results? Could it increase the swelling inside my nose and make breathing more difficult?
",3
2145,"My Nose Tip (Cartilagey Bit) Moves Around and Clicks Back into Place. It's only started to happen recently (I'm 28) and has coincided with an increase in difficulty breathing through my nose, nose pain (bridge and behind the nose, and a decrease in upper lip protrusion (not sure if related). I had been told a year ago that my septum is mildly deviated. What could be going on? Do I need a septoplasty?",3
2147,"
	My Nose Feels Hard and I Can Feel a Small Lump on the Bridge of my Nose. &nbsp;
",3
2149,"
	I'm a 20 year old male that just went for open septorhinoplasty with turbinate reduction about a week ago. My nose still feels very stuffy and blocked right now. Is this very normal? When can I really at least breathe again from my nose? My nose looks straighter now I'm happy about that but still hurts very much when touching it. I was told that the plastic splint inside my nostrils will only be removed next week. Will this open up my airways?
",3
2158,"
	I had nasal surgery because I couldn't breath out of my nose. I had a double deviated septum' and apparently part of one of the deviations was on the middle third of the nose involving both bone and the septum. Both a PS and a ENT did the procedure with a extracorporeal septoplasty. I had several fractures but I seriously never told them 'look at this ugly hump'. Was shaving down the hump necessary?? I'm very upset with the way my nose looks now. I just wanted the bones to be set right
",3
2159,"
	I have had septoplasty done 1 week ago , due to having nose broken and couldn't breathe out of nose , my nose appears to have a large bump on top of nose after surgery , could this be from swelling or could bump on nose be permanent ? What is the time frame normally for swelling to go down ? Can septoplasty change the outside appearance of nose because my nose does look different then before due to large bump on top of nose , could u please get back to me .thanks for your time
",3
2161,"
	I had septoplasty 4 days ago---my splints removed this morning.My nose is still quite swollen; however my bigger concern is that my nostrils and tip of my nose is upturned...like a snout. I am really upset and scared of my appearance. What should I expect of the swelling and my appearance moving forward?
",3
2164,"
	Hi I had septoplasty 4 yrs ago.Last year I poked my nose with a qtip a little too high up and the next day there was slight blood in the morning when I cleaned it. Since then for the past year sometimes there is slight blood when I clean my nose and there was no bleeding ever before that. Is there any way a deviated septum can come back? I also feel my nose got bigger like my nostrils and the inside part from the poking, is that possible? I don't drink as much water, does that stop the bleeding.
",3
2172,"
	I had a septoplasty an year ago and my nose looks horrible now. Is it possible to fix this and bring the nose's aesthetics close to the photo on the left, which is my nose before? i know i cannot have the exact same nose but can the narrowness of the nose be restored at least?
",3
2183,"
	i had septorhinoplasty 2 weeks ago, i had my splint removed one week after surgery and the tip looked OK, my surgeon taped my nose for another week and the tape is off today, i had a look at my nose after splint removal and now ,,, the tip looks bigger. my surgeon prescriped to me alpha Chemotrypsin injections for a week to help the swelling. is this normal??? will my tip get smaller any time soon?
",3
2185,"
	3 weeks in and I still feel a bump when I run both my fingers down the sides of the bridge of my nose..however I feel a bump on the side that had septoplasty/ turbinate reduction.it goes away for a few seconds if I apply little pressure and pinch it gently..is it because of swelling even 3 weeks in? My breathing is still obstructed if not blocked at times..would my septum be deviated again even after septoplasty?
",3
2203,"
	Hi there. I had a septoplasty about 4 months ago &amp; recently I was playing football &amp; the ball first hit my hand &amp; then a little part of my nose &amp; it bled only a little bit. My Question is, is it broken again or deviated again since it didnt bleed much nor did it bleed for long &amp; it doesn't hurt nor it's swollen. I would be grateful if you could let me know whether i would need to see my surgeon again for a follow up checkup or not.
",3
2204,"
	I am a guy in my 20. and I had septoplasty in my 16. I just found that septoplasty in puberty may affect the growth of the septal cartilage and most people's septal cartilage are curved in different degrees. I am sure the curve is not very serious and I think there was definitely no need to have the surgery. The problem is I have found that the anterior inferior boarder of my nasal cartilage was removed, which support the nasal tips(according to what google tells me). So would it change?
",3
2207,"
	I have a deviated septum, and it causes some nasal obstruction, my ENTs have been fighting me tooth and nail about repairing it. It bends twice in a S shape, there is one large bend in the back of my nose, and then it bends again where my nasal tip should be to one side, making the tip of my nose more supported on one side and leaves the tip hanging. It makes my nose look totally different. I don't want a nose job-- I just want this fixed, but more so for cosmetic reasons. What should I do?
",3
2208,"
	I had a septorhinoplasty procedure two weeks ago today. I had my stitches out and steri strips off yesterday. It was quite a shock when I saw myself, I thought the swelling would have subsided quite a lot by now. I understand it takes up to a year or more for the nose to fully heal and to see the 'finished product' so to speak. For want of a better description I feel like Mr Potato Head with a false nose stuck on. It looks far larger than pre-surgery. My surgeon is not very approachable post surgery.
",3
2210,"
	I had a septoplasty about 4 months ago, however i feel that the surgeon has NOT done it sufficiently or the way i would have liked it done since i still have many problems. Firstly although my breathing has gone better there is still deviation in the tip of my nose which is causing huge problems including feeling the bone against my nose which is very very uncomfortable and feels like there's a pen stuck in my nose which also makes me experience headaches. My question is would i need a revision?
",3
2225,"
	I just had a septo rhinoplasty 4 days ago and am really worried because the left side tip looks really high. Is this normal? I noticed the change after the packing was removed. Will the nostrils look even again?
",3
2227,"
	I had a septoplasty, turbinate reduction and open reduction nasal fracture done 3 days ago. There was a lot of damage from when I broke it 20+ years ago. I am still bleeding though not as bad and still badly swollen. Today my son accidentally head butted me center of my nose very hard. Now it is even more painful and sea to be more swollen. What are the chances it reversed what the surgeon did? I have to leave the splints and the cast on for at least 3 weeks. Scared to death, please help!
",3
2232,"
	I had Septorhinoplasty 8 wks/ago. 1st surgery. Spreader grafts used for narrow passages and small dorsal hump removed (osteotomies and rasped the bone). New &amp; more significant bump on my nose now that I didnt have before. Dr. says that its bone and wont change on its own. It's on the upper 1/3 &amp; lateral aspect of nose; most noticeable from oblique view. Can it be treated w/ rasping w/o osteotomies? Would it be a simple (minimal risk) procedure? How should I talk to Dr about this? THANKS!!!
",3
2236,"
	I had Septorhinoplasty 8 wks/ago. 1st surgery. Spreader grafts used for narrow passages and small dorsal hump removed (osteotomies and rasped the bone). New &amp; more significant bump on my nose now that I didnt have before. Dr. says that its bone and wont change on its own. It's on the upper 1/3 &amp; lateral aspect of nose; most noticeable from oblique view. Can it be treated w/ rasping w/o osteotomies? Would it be a simple (minimal risk) procedure? How should I talk to Dr about this? THANKS!!!
",3
2247,"
	Its been a whole month since my septoplasty and still i am constantly worried that i am going to hit my nose and undo the results of the surgery. Its a constant source of anxiety. If i do hit my nose by acisident is there a chance that the septum will become deviated again? maybe even from a soft blow to the nose?
",3
2249,"
	I had septoplasty in March but after the swelling had subsided, I'm noticed the tip of my nose had dropped creating a larger dorsal hump - but with no bruising after. My doctor told me that this was a risk that can occur in patients with a severe deviation. In the end, I was unhappy with the appearance and had revision surgery for a cartilage graft to rebuild the lower part. If the surgery was done with cartilage why do I have bruising under my eyes and over the bump on the top of my nose?
",3
2253,"
	I got my Septoplasty &amp; Rhinoplasty (hump removal) 9 days ago, and my nose is filled with soft blood clots (i really dont know what it is! haha) I really feel like removing it. If not finger, can i do it with q-tip? Since i dont feel an pain i was wondering if i could do that! or how long should i wait so that i could remove that! Thanks!
",3
2257,"
	hello i recently had septorhinoplasty 4 weeks ago, i had a roman nose with a big bump as well as being droopy, my surgeon i beleive removed to much of my bump, and made my nose look more concaved rather then the roman look, i like the roman look just didnt want to much removed, now my tip looks big and the bridge very small, is it possible to get the bump back, can it grow back, can i get hit and it can return maybe, or any other ways? please help as i am unhappy with it, or will the tip reduce
",3
2258,"
	It's been exactly one month/4 weeks since I had my septum fixed and rhinoplasty done. I had a bump that was fixed and the tip was shortened and more upturned. Today my dog accidentally hit the area between my nostils with her nose. It wasn't hard but I still felt a little pain. It's only been an hour or so since it happened and so far I can't see any obvious changes. There is no pain now but I'm worried I messed up my results. Should I be okay?
",3
2261,"
	I have been really good about sneezing through my mouth instead of my nose after my surgery, per surgeon's instructions.I accidentally just sneezed through my nose. It came so fast I didn't have time to make sure it was through my mouth and not my nose. It's been a little over 3 weeks. Do I need to be concerned about messing up my results and septum? My surgeon broke my nose, chiseled the bridge, shortened the length of my nose, removed cartilage from the tip, used grafts, and fixed the septum.
",3
2265,"
	Just got my septoplasty surgery done a week ago. I'm getting my splints out tomorrow. I notice the tip of my nose looks larger,rounder and so on. It defiantly was not like this before..is this swelling or did it really change my nose appearance?
",3
2267, I had a septorhinoplasty 5 months ago. Yesterday I was driving and had to do an emergency stop (from about 40-50mph) and felt this sense of pressure in my nose (mostly in the bridge). There wasn't any direct impact to the nose but I'm worried - could it have done any damage to the result or shifted anything? Thank you.,3
2269,"
	I had a septo-rhinoplasty 14 months ago. There is signiticant scarring on the inside of my nose. My nose is stiff and hard. I have been patient with the process. What can help at this point? My surgeon was not helpful! I am holding my nose up to show the scars.
",3
2273,"
	I was just wondering whether it is ok to fast 3 weeks after my septorhinoplasty. Ive continued eating the past three weeks and it is the last week left of ramadan and I feel as though I should and could fast. But Im just unsure if it'll have any detrimental effect on the healing process for my nose?
",3
2274,"
	Yesterday was the 7th day after my septoplasty and this bump appeared right under one of the dissolvable stitches.I started putting an antibiotic cream the day before yesterday ( it was bethametasone + fusidic acid).It is getting bigger and Im afraid it doesnt go away.My doctor is on vaccation and the next appointment is the 21 April. I dont know if until then this will get worse. Can someone give me a little idea of what this might be? White bump-red circle Dissolvable stiches-green circle
",3
2276,"
	septorhinoplasty with spreader grafts, osteotomy, tip work 7.5 months ago. My skin is oily but not thick (I'm Northern European). Is considerable swelling in the middle third of my nose still expected? It's not awful, but my nose is larger than I would prefer and slightly uneven (doc said this is due to uneven work on one side during the procedure). Some docs said that the shape at 6 months is what you're generally stuck with- my doc said to wait a year- does he just want to delay bad news?
",3
2280,"
	I got a septorhino 5 days ago to fix my deviated septum (along with adding a spreader graft on one side) and to BARELY tone down the bridge of my nose. I have read posts about appearance of lips changing after rhinoplasties, as in the top lip sometimes looks longer and thinner. Will this happen to me? My tip was NOT touched, only the septum and bridge. However, I really do not want this to change my lips or make them look longer/thinner. The cast is still on so I cannot tell as of now. Will it???
",3
2284,"
	Its gotten substantially worse in recent months-I've probably an inch of cartilage left-the damage is worsening rapidly. Only when I TOTALLY cleaned out my nose recently did I realize the buildup of perc had made it APPEAR smaller. The damage had started long before I had actually detected it-Once I had an unblocked view I became aware of the full impact of damage done. Aside from the minimal cartilage at the front, its just one gaping hole inside instead of 2 single passageways. Please help! :(
",3
2288,"
	i had septorhinoplasty exactly 3 wks ago. i'm of middle eastern descent so maintaining the ethnic aspects of my nose was REALLY important to me, i.e. NO upturned tip. my PS said he understood this but post-op that's not what i see. i know the tip does drop and it takes a year to heal but looking at my nose at 3 weeks (left picture), do you think my nose will settle to the 90 degree position i want (right picture)? i should add no columellar strut or graft support was added. thank you!
",3
2291,"
	Its been 2 weeks since my open septorhinoplasty. There is still a lot of swelling in the tip and along the small scar where my stitches were and I know this is normal but my columella is hanging down a great deal, approx 4-5 mm. After rhinoplasty is it normal for the columella to swell and appear as though it hangs? How long and how much do the commonly retract- if they do at all? I've spoken with my surgeon but he was a little vague...
",3
2293,"
	Can swelling feel firm? There seems to be a very tiny hump on the left side of my nose after hump removal. If needed, would a very small tweaking revision rhinoplasty carry a lot of risks? (Bar anaesethic risks) My nose looks perfect from the front, I know its impossible to tell but on the whole how often do slight humps eventually dissapear? My surgeon is reputable UK surgeon who said he had removed the hump completely after the operation. Thank you in advance for your replies
",3
