,title,cluster
1339,"I'm having both done (at the same time) here in the next few weeks. I've never had any type of surgery before, and I'm a little nervous about having this done under local anesthesia (and oral sedatives). I read some of the discussions on this site regarding local vs. general, and it seems the consensus is that general is the preferred. My biggest concern isn't necessarily being awake for the procedure, but rather possible risks associated. Any feedback on this would be greatly appreciated.",4
1344,I had a deviated septum surgery a year ago. It was good for me at starting . I also recover fast after surgeey. But after few months i got the same breathing problem which i was having before surgery. But its happens less as compare to before surgery.. My nose gets very stuffy also i am having congestion. Its really hard to sleep now. Please help me !?,4
1347,"My surgeon out-fractured the turbinates and did stuff to the mucosa. I never had breathing issues prior to surgery. I only had surgey for cosmetic reasons & now I sniff all day long & it feels like an effort to breathe. He also put in spreader grafts that I want removed. Wouldn't these maneuvers make my breathing better? Why is it worse? I told my surgeon and he said my turbinates looked inflamed and it must just be 'allergies', but I never used to sniff like this. People keep asking if I'm sick",4
1355,"I had endoscopic sinus surgery, septoplasty and turbinate reduction. . extreme headache, dizziness, blurry vision, clear nonsmelly discharge from my vagina,i also have stomach pain. When i take antibiotics the last 10 years i get a yeast infection never this bad though. Went on Augmentin, didnt help at all. Now i have another antibiotic. The thing that has me worried is the new med, he has me taking says side effects are the same as what i already am experiencing! Doc took cultures today",4
1360,I have had chronic sinus infections and migraines for years and a recent ct scan shows all of this. My doctor would like to perform this procedure but I have not heard a lot about it all being done via a non-invasive office procedure.,4
1363,"I recently had a septoplasty only (no rhinoplasty) and I have noticed a lot of little whitehead/commodones forming in my pores. Prior to surgery I used a metal extractor with a little metal loop and put pressure to push them out with no issues. I asked my ENT doctor, but he didn't understand what I was saying and I tried to describe it multiple times. Anyways, I was just wondering what might be a good rule of thumb. Surgery overall went well. No issues.",4
1368,"I had my Septoplasty and Turbinate reduction done 2 weeks ago. Everything went great, doctor said it looked fantastic. I could breather like I have never before. It's been 5 days since my splint removal and my breathing ability has been getting worse. Im having anxiety bc my left nasal passageway was completely blocked and that's the side that's becoming blocked again. Could this just be swelling or is this something that I should book an appt and go back and see him immediately? Thanks!",4
1377,"I had septoplasty done a few years ago and I just went to my family doctor due to a sinus infection. He asked if I was sniffing staples...obviously my answer was no and he asked about any thing I had done recently. He said there is a foreign body way up my nose, and he thought it was a surgical staple.",4
1378,"Hi, I had a septoplasty, turbinate surgery, and septoplasty repair all at once. I wanted to see if there would be any severe complications if I continued vaping nicotine. I understand restricting oxygen to the nose after septal perforation is terrible, but is it so bad to where it could cause my nose to collapse if I began vaping nicotine again? I know this applies to drugs, such as cocaine, but wanted to see if the same principle is true for nicotine. Thanks.",4
1380,"My ent after inspection told me that i need turbinate reduction and septum straightening to facilitate more airflow. Prescribed anti allergic medications before undergoing surgery for 3 months because of high Ige level. But I have high chance of septum perforation since I had two septoplasties. If cartilage implanting technique is applied,can this be overcome?Besides I want to straighten my nasal bridge. Should I go to an ent or a plastic surgeon so that both my goals can be achieved? Thank you.",4
1381,My nose is very congested right now and the nasel spray my doctor gave me to use every night isn't doing the trick. I've read that it's normal for my nose to be congested and I'm not worried about it but I'm curious if I can pick out all this dried blood that's in my nose because there's a lot but I don't wanna hurt my nose or ruin my results. But I feel as if that's what's making me so congested and I'll feel better if all the dried blood and debree is gone. The Doctor didn't say anything about this.,4
1383,"I'm considering getting a septoplasty done. My ENT doctor mentioned that he normally performs a turbinate reduction at the same time. Based on my CT scans, do I need a turbinate reduction? I was hoping that the septoplasy alone would improve my breathing. I'm worried that if I get a turbinate reduction, I would get too much air when I breathe normally. I already feel like I get too much air in one nostril when the other nostril is completely blocked (laying in bed). Not a good feeling.",4
1388,"I broke my nose about 10+ years ago. I have been feeling tired every since and can not figure out the problem. I do not get much air in my nose when breathing. General Info: - Testosterone levels are normal - Do not have sleep apnea (Tested by sleep clinic) Symptoms: - Tired all day, always fall asleep in movies, wake up feeling tired (sleep 8+ hours/night) - Erectile dysfunction for many years, not much blood flow to penis (Have never woken up with an erect penis, as most men do) Any ideas?",4
1389,The appearance of my deviated septumn has driven me crazy for years. I had it fixed once and it needs to be redone. I also hate my fat/sagging cheeks and crooked mouth. I'm not over weight and think I might be a good candidate for buccal fat removal. Full faces run in my family. My question is two parts: 1) Do I seem like a suitable candidate for buccal fat removal (or what is a good option) and 2) Should I have that surgery with my septoplasty?,4
1391,Hi - I had a septoplasty done 6 months ago. I was sleeping okay up until about 2 months ago. I am now having problems at night with the nostril side that I sleep on always getting plugged up. I am now experiencing sleep apnea symptoms including mouth breathing. When I go to the doctor he checks my nose with his scope and says the septum looks good. My question is it possible for the septum to sag while you are sleeping and straighten during the day?,4
1395,"Can narrow and small nostrils cause a lack of oxygen when breathing? My nostrils are very thin and collapse when breathing through my nose. My ENT said my septum is straight, but my turbinates could definitely be reduced in size and cartilage could be placed inside the nostril to hold them open. He also said that the opening is what most importantly determines how much oxygen gets in. How does this affect asthma? I have it as well. How is this fixed and how much does it cost?",4
1398,My doctor saying to wait 3 more months for compete healing and if I still don't breath good to do another surgery and this Time spreader graft I don't know what to do,4
1401,it's now Thursday and the surgery is on Monday and I have just got a pretty bad cold . I may be OK by Monday but I am very stuffy (more than usual!) and sneezing a lot. I don't want to postpone the surgery but should I call to double check?,4
1402,The doctor saying I still have a minor deviated septum to my right I can't breath good I'm lost I don't know what to do can anybody tell me what should I do,4
1403,Two Part Question 1) I am just back from Endoscopic Septoplasty surgery for only one nostril and wanted to know if it is normal to have both nostrils completely blocked? 2) If normal how does one deal with sleep as I have been awake the entire night since I cannot breath out my nose and my throat gets very soar and dry?,4
1406,"My new ENT scheduled outpatient seroplasty and turbinate reduction to correct sleep apnea. It was scheduled 4 weeks after the office visit. The night before surgery it was changed to overnight admission. The day of surgery I had not been advised of the risks, and was told I could not work for 1 week or travel for 3. Also, told my insurance would not cover it all. It was rescheduled for future in-patient surgery. Am I right to hesitate with this provider due to the lapses in communication?",4
1414,"Hello, I have this problem for 2 years now. Last year I got surgery and my nose was set straight and after I could breath much better. But as soon as I started sparring again after a 2 month break the same problem ocurred again. So I can't breath properly thru my nose and I think it affects my performance during fights neither is it very pleasant in my daily life. What can I do that this problem goes away permanently? Thanky you for your help",4
1419,"Hi I had a septoplasty and turbinate reduction 4 weeks ago and he septum wall on my right hand side appears swollen compared to the left, which has much more space to breathe. I suffered a bleed last week which stopped after I pinched it for a bit. I saw my GP who looked up it with her torch but said it does not appear swollen but infected due to some white discharge on the septum. I've not gone back to work yet as I am concerned about further infection. Any advice would be great. Thanks",4
1435,"I had fess septoplasty and turbinates reduction. 6 days after the surgery today I had an appointment, he cleaned my sinuses and got rid of all the crust it was a little painful though. Now, I can breath better, he also gave me flicsonase prescription and told me to continue rinse with salty water. Also there's an improvement and the surgery went well, I can not smell now. I bled mildly for about an hour after the appointment and there's a little uncomfort. Will I smell again? Thank you.",4
1437,"I underwent turbinate and septal surgery 9 months ago. I have had 2 septo-rhinoplasty operations previous to this (2011/2014). I feel like I can't get my breath and have a number of other symptoms. My nose has also changed cosmetically. From the attached before & after CT scans and op reports from previous ops, can you please tell me what was done to my turbinates and septum, and what might have gone wrong? Thank you very much for your time.",4
1440,"I had done a CT scan last Thursday, and I found two infections, Nasal Polyp, Deviated Septum and Inflammation (Rhinitis). Doc prescribed me Beconese before two weeks, but inflammation subsided a bit, but Polyp and infection remains. I have been suffering these conditions since 2007 and been on Meds on and off. I am thinking of doing surgery. I think I need both septo and FESS, but I cannot afford both, so which one should be best for my condition now? Any further advices will be much appreciated.",4
1453,I already had one septoplasty which didn't go as planned and just visited another surgeon and he said a proper septoplasty will fix this? What specific operation can he do to fix the piece of skin I have up my left nostril? Thanks,4
1456,"I have nasal congestion that has been with me for more than 2 years now. I can literally see the inside being closed off by the walls of my nose. I've tried corticosteriods, netti pot but nothing is working. I don't have runny nose its just nasal congestion. I tried to remove all sources of irritants that I was tested positive for during my allergy test and I just have no idea of what else I can do.",4
1460,I had a septoplasty about 2 months ago and I just put some pressure on my nose and accidently pressed too hard causing a popping sound and some blood to come out my left nostril. I called my doctor and he said everything is fine and just to sleep upright for a few nights. But is there anything else I can do? Im worried I hurt it but am not close to home at all and canot see my doctor in person.,4
1468,"I have previously had 2 septoplasty and over the past 2 years my breathing has gotten worse. live in Las Vegas and I'm looking for a reputable and qualified doctor who knows what he's doing. My main concert is to straighten my septum. I am willing to also travel outside of LV for the right Doctor. Does anyone have a recommendation for a couple of surgeons, please? Thanks",4
1469,"I broke my nose and needed to have the deviated septum fixed. The surgeon wanted to also do a turbinate reduction. So now, 2 1/2 years later, every time I breath in the air is too cold and dry. It is uncomfortable to say the least and bothers me all day every day. The only good day is when it is very warm and raining. Spraying salt water in my nose makes it worse. Any ideas for how to improve this would be greatly appreciated.",4
1470,I went to see a ENT specialist yesterday and he told me that i possibly might need to have septoplasty done as my septum is damaged and S-shaped. I wanted to see what the cost of it is?,4
1472,"
	I've had a deviated septum since I can remember, probably around 7. I am now 17 and the doctor said I won't be ready for another 2 years time which is really depressing me. The cartilage has deviated towards the left and is fully visible from an underside view as well as me being practically unable to breathe through the nostril yet still I can't have the op done, could I persuade him to do it this year?
",4
1481,"I was working in my chemistry lab and we were dealing with phenol, even though I was at the normal distance from the bottle that everyone else was i suddenly felt very light headed and had to sit down. No I did not get a phenol burn, I was wondering if its possible that my nose is perhaps more sensitive?",4
1486,"My son has a completely blocked right nostril. He is unable to breath from the nostril and has difficulty blowing his nose. He had nasal turbinate surgery a few years ago, but it has done little to improve his condition. What are the possible negative results of having septoplasty surgery at his age?",4
1489,I had a septoplasty a week ago abs get pressure on my nose and forehead. I also have burning ears that are blocked and throbbing with off balance and floaters especially in lighting. Had this before procedure what should I do? Could allergies do this?,4
1490,"I had a turbinate reduction and septoplasty done on July 2014. Within a couple months, I began to develop nasal congestion again. The symptoms got worse, and have been 24/7 chronic for about a year now. I've attached two photos of my left inferior turbinate, one in a swollen state, and one in a vasoconstricted state. The bulbous part on the bottom is the part giving me trouble - does it look like pyogenic granuloma or something similar? No medications or sprays seem to help.",4
1493,"So i am on Post op Day 4 right now. I have been given Neosporin ointment to put inside my nose. I was not instructed properly on how to do so. I ended putting it inside my nose as far up as I could. It wasn't too high up or painful. Is this okay to do, or will putting the ointment higher up cause any problems? He said I had a higher chance of a perforation b/c I had a nasal spur removed. Will keeping the inside of my nose lubricated decrease the likelihood of a perforation? Thanks in advance!",4
1496,"So I had a septoplasty consult at an ENT a few weeks back and have my septoplasty scheduled in a few weeks. During my consult, all the Dr. did was look inside my nose and touch it a little bit, no before photos. They described the procedure, what to expect, what to do/what not to do... but I feel like there should've been photos taken and maybe a diagram/image of what my nose should look like? I didn't know if I was just being paranoid.",4
1499,I've always had trouble breathing through my nose. I've never been able to breath through my nose while running and when I'm laying down I can only breathe through one side,4
1503,"CT scan showed narrowedaxillary sinuses. I have allergies and my nose gets stuffy sometimes. At ENT visit, dr observed my right inf turbinate was extremely enlarged. but I can breathe out of both sides most of the time. Do I need the turbinoplasty? I've read lots of horror stories about empty nose syndrome (ENS) and am worried. My procedure is scheduled for Sep 11 2015 so would appreciate any guidance as soon as possible. Thanks in advance.",4
1504,Hi my nose was done this mid june on the 16th. My left nostrol is swollen and is smelling bad oders i've been cleaning my nose with saline and vasaline still swollen what do i do?,4
1508,OK well my nose has always been kinda crooked and whenever I breath in really deep threw only one side of my nose sinks in I'm just wondering is this normal I've also had have a lot of issues with my from allergies to I'll wake up gasping for air because I can't breathe threw it and I'm wondering could this be the problem and if my nose is the problem what can I do to fix it,4
1525,I had a septoplasty and 50% inferior turbinate reduction 4 months ago but i am finding breathing still difficult.Left nostril which was the good nostril before surgery now feels 50 to 75% blocked most times.I need to work harder than normal to breathe through the nose all the time.At times nose feels dry and inflamed posteriorly and a cool mist humidifier does help to an extent.I dont know if i have empty nose syndrome or the difficulty breathing is due to a 6mm posterior perforation .,4
1527,"My Oral Surgeon diagnosed a severe deviated septum, and has quoted me $8000 to have it fixed. Isn't a Septoplasty covered under MSP in British Columbia? Should I see my family doctor and get a referral for an ENT specialist to get a more detailed diagnosis? Or should I go for a consultation with a Cosmetic/Plastic Surgeon? How can I have this covered under MSP? Thanks.",4
1530,"i have been having alot of issues with breathing through my nose i can't eat without being able to close my mouth i have problems sleeping with my nouth close basically i have to have my mouth open to be able to breathe comfortably and i have been having issues with having to take deep breaths to be able to feel like im breathing good. I have had my nose broken and sprained more then once as i grew up, now it feels like my problems are getting worse. Is there anyway possible i can get help?",4
1533,"Is there anything I can do or do I have to wait a full year to really know if it's going to improve. I never had it block before it, was only restricted.",4
1538,"No left nasal wall (carelessly removed), no left turbinate or valve cartilage. Right side - collapsed nasal wall, some removed cartilage and the cartilage from a valve repair. Wish I never let my nose be touched, would take back what God gave me any day. I look weird, am broke and desperately need this restored. Any suggestions? Six years of this and cannot waste anymore of my life! This is so terrible and please do not ignore this question/situation/scenario.",4
1549,I sleep propped up every night I finished antibiotics help me. I can't be swollen like this is there anything else I can do. Walk outside be outside more please help he said it's super swollen and its normal cause of thick skin. But I have an event in 37 days I need to look good. Help.,4
1550,"On the day of my procedure, my surgeon seemed hurried. He briefly spoke to me (maybe 3 sentences) to explain what he would do but didn't say anything about the crookedness which we'd previously discussed at length. When I reminded him, he asked me to look straight at him as if he was examining me for the first time and then murmured that it would be a challenge. Postop, I don't see any signs of improvement or of the osteotomies he planned. Can I independently confirm whats been done? Thanks!",4
1552,I had a septoplasty 2 weeks ago and was advised not to touch my nose. Since then my nose has become literally covered in gunk. Am I able to gently scrub my nose with a rough washcloth?,4
1555,During surgery the doctor found the septum completely curled in U shape obstructing both nostrils. Experiencing difficult breathing went back to see why. Surgeon is now telling him the septum has a memory and is returning to its pre surgery position. Odd. Now proposing a second surgery. Dr. packed the nose with sponge and come back in a week and we can decide. Do we need a second opinion? Thank you,4
1558,"Before 2 years I have septoplasty and now I found with the help of other doctors that it failed.now iam suffering with allergy, sinus and a DNS can a sinuswash solve my problem, if cant what must I do to solve my problems please help me.",4
1559,I believe it is from scarring. The surgery was 9 months ago. I never and repeat never had sleep apnea and I am not overweight and rather thin and in excellent physical shape. The roof of my mouth and my septum now vibrate when I sleep. What can I do?,4
1560,"My boyfriend had surgery to correct his deviated septum. It's been about 6 months since surgery and his snoring is very slightly lessened. His breathing is much better but he still has a very loud snore. Are there any products that can help this? We were thinking about doing an anti snore chin strap, but are afraid of the potential negatives that can have. We've tried Neti pots, he uses Flounase every day, and we've tried other basic solutions. Please help!",4
1561,"
	I got my stents and cast removed yesterday being day 6 post-op. The ENT Dr. had me blow my nose once removed. But today I blew it a few times with a bit of pain and then I read the forums stating you're not suppose to. Now I'm worried. I just assumed you can because he had me to do it yesterday. How do I know if I caused any damage?
",4
1564,I had septoplasty done on my nose on the 17th of july and once all my scabs and everything clear i found stitches literally hanging out of my nose. I just shived them back into my nose the first couple of time but now im scared if they are meant to dissolve how can they when they just hang in my nose? I also tried pulling on them to see if they just fall out but it hurts as they are obviously attached. What do i do?,4
1566,I am getting septoplasty surgery soon (breathing related). Doctor I am visiting is an ENT. I visited twice before setting up the appointment. He did not even look in the inside of my noise. All he did is look at the outside and said you have a thin nose and hump. He told me he will remove the hump and widen the noise so I can breath better. He spend less than a minute with me both times. I am afraid to get the surgery with him because I don't know if he is good enough. What should I do?,4
1572,"I have had the nasal problem for a while now, i always seem to have a blocked nose and it causes discomfort, the nasal congestion seems to move between each nostril. me being a singer is kind of scaring me just in-case it effects my hopeful future career. if you could help i would be so grateful. Thank You",4
1585,"I had a septoplasty and turbinate reduction surgery 3 months ago and i still can't breathe properly .Couple of ENT Surgeons have checked everything and have said that everything is ok and is healing fine.They also have said i have no obstruction or swelling but i feel the pressure and swelling which fluctuates during the day and night.Also , my nose at times especially at night feels dry.Could you please tell me if all this is normal or is it possible that i have something like ENS etc?",4
1587,"
	I need a Septoplasty due to a broken nose. I am considering getting a Rhinoplasty at the same time too. I have a HUGE fear of being &quot;put under&quot;. I&#39;m also emetophobic as well and general anesthesia frightens me since I&#39;ve had past surgeries and thrown up for about 2 days after. Can I get this done with local anesthesia? I really hope so because I don&#39;t think I will ever get this fixed if anyone won&#39;t do it that way.
",4
1597,"The surgery was relatively routine. No bones were broken, just straightened the deviated septum. The healing is looking good. I'm able to breathe great and no bloody discharge has come out. I finished my antibiotics and now I am just on nasal saline drops. I feel like I am able to go to the beach because I feel great but I just wanted clarification if it's safe. In addition, I am NOT going to swim, I just want to relax and enjoy a day off of work.",4
1604,"Ever since I was a young girl I have had problems with my sinuses including frequent sinus infections and constant stuffiness (usually only in one nostril). Often times I find it difficult to breathe through my nose only without having to always have my mouth open to breathe. I feel like the air flow isn't sufficient enough breathing only through my nose. I am curious if I have a deviated septum, as my nostrils are drastically two different shapes as pictured.",4
1607,"A year ago, I underwent a turbinate reduction/septoplasty. After a few months, I started experiencing a new sort of chronic nasal congestion that seemed to depend on my adrenaline levels. When I exercise or am in a stressful situation (i.e. a job interview), my symptoms subside right away, but come back after I'm done. My ENT isn't sure why, but suggested that the surgery may have compromised blood flow in my turbinates (i.e. a variation of venous stasis). Is this a feasible explanation?",4
1616,"I have had recurring sinus infections, congestion, minor nose bleeds, and phlegm problems for several years. I tried 2 nasal sprays, Flonase and Nasonex. Neither spray seemed to help and had negative side effects. I have success taking pseudoephedrine for a short time and have also tried saline rinses, but nothing helps for very long. My ENT suggests a septoplasty and tubinate reduction surgery. I'm concerned that this could make some of my symptoms (mainly the phlegm) worse instead of better.",4
1621,I have no any problems in my nose ..but in saudi arab on 14/6/2015 one Dr told me you have infection near your operation location in your nose and give me tab: Augmentin 1 g twice for 7 days and now i continue. Nex day i go to an other hospital Dr check my nose he told me you have no infection...Now i confused and worry and continue the medicine....pl give me your openion,4
1626,"I had my septoplasty 2 weeks ago. All goo, no major issues post op. After 2 weeks came to the doctor, he said was all fine, lots of space for breathing, but I had a slight redeviation. He said I shouldn't be worried, and that wouldn't affect anything. I asked if the deviation could get worst. He said... I have to say, I became even more paranoic. Is the doctor right? Is this small redeviation more normal, and after two weeks will not get worst??",4
1627,"I had septoplasty surgery yesterday, I have been given sterimar solution to clean my nose, but I have read that the use of a neti pot to clear out all the blood crusts are great? Would this be ok or not recommended? I have dissolvable Packers up my nose. Any advise would be appreciated",4
1629,"What will pain level be? Also if I am going to be on prednisone for about three weeks will I gain a lot of weight and my face swell? Lastly, I have lines under my eyes right around my sinus area; could the surgery make these go away?",4
1632,"My friends are all going to the amusement park tomorrow and I very much wish to join them, but I did have a septoplasty exactly two weeks ago. The doctor said no limitations any more in my post-op about one week ago, but I'm worried that roller coasters might be an issue and he just did not mention that either because it was expected or because it's something that's not a common, everyday task like lifting objects or exercising.",4
1635,"As you can see from the attached images there is not a big deviation, but i still experience breathing problems and sometimes i have a terrible headaches. I have read somewhere that there is balloon surgery available nowadays, but i dont know if that can help me to avoid the painful and risk-taking surgery. Your opinions are more than welcomed. Thanks.",4
1636,"I've had problems with my nose for a long time. I went to see a specialist. He looked at my nose and immediately said I don't have anything wrong, but I can see it! I was sick at one point and nearly died because I couldn't breathe through my mouth due to the sickness and my nose doesn't work. I looked closely and can see my septum sticks out to the side that I have the hardest time with. Is there a surgery to make it symmetrical without drastically changing my nose? How much would it cost?",4
1638,My appointment is on the 7th day to remove but having a lot of problem breathing through my mouth. I think ive caught a cold/flu after the second day. Breathing is getting worse even with the medication. Having a panic attack trying to breath. Called the hospital to book an appointment for earlier date but none was available. What should i do? Getting really scared over breathing during the night. Should i go to the ER and ask to remove the splints? I think im losing it right now....,4
1640,CT scan recently revealed a deviated septum with a septal spur + cyst in the floor of right maxillary + concha bullosa & haller cell + mucous thickening in my nasal cavity. Im assuming all of this is due to the untreated trauma? I have had difficulty with breathing and have difficulty smelling. Lately I have had random headaches and ears always feel plugged like i just got off a plane. Will i need more than a septoplasty to fix these problems and deformity? I have a pending auth to see an ENT.,4
1643,I am irrigating 3 to 4 times a day and also been using Fluticasone Furoate for a week now for my allergies.When i use the breathe right strip in the middle of my nose then my nose opens up and i can breathe better.I can breathe after septoplasty and turbinectomy with my mouth closed but with difficulty.Can i have a nasal valve collapse because couple of doctors after checking my nose have said that i hardly have any post-op swelling so is it possible that the swelling is not the problem.,4
1653,"I had a septoplasty about a year ago to improve my breathing , I still have bruising along the top of my nose and I get really bad sharp pain in that area from time to time, occasionally the pain is so bad I have to sit down and hold pressure on that area til it stops. My nose shape changed slightly after the surgery which is odd because the surgery was all internal. My doctor won't give me any answers. I'm about to pay out of pocket to see a different specialist to get some answers.",4
1658,I had devieted septum and a bump in my nose so ihad a septoplasty and rhinoplasty at the same time.I had an open surgery. They straighten ed my nose and reduce the bump ..for that they had to broke my nose... is been 2 months and still have extremely dry nose...I been using around 50 bottle s of nasal saline spray...I had to use it every 10 to 15 min...thid is not a life..I am very miserable. ..is it normal?? Please help me,4
1659,"I an 24 y/o female and have had these episodes since I was 21. Usually only last a few months but this time it hasn't alleviated: dry mucus layer along inside nose with blood, trouble breathing until I remove them with a tissue, often bleeds when removed, have had chronic runny nose since high school, and now there is a foul smell in my nose and the nostril areas are very tender. It is not alleviated by humidifier, saline cleansing followed by antibiotic ointment or any other at home remedies.",4
1663,"Ive had eye bags for about the last year, and ive also had bad sinus problems. Could the eyes bags be because of my sinuses or is there another reason? And i can i get rid of them? Will they get better after i recovery from surgery, bc im still extremley congested. Thank you",4
1666,"In Nov. of 2014 I had septoplasty/turbinate reduction, it's almost May and I still can't breathe or smell. I went back to my ENT and he said it looked really clear. When I breathe in, even just slightly, my nose goes together all the way like it collapses. He gave me a nasal spray and it didn't help. I'm thinking about going to another ENT to get a second opinion. I just want to breathe out of my nose and be able to smell stuff. I just completely hate my nose at this point.",4
1667,"when I was young I broke my nose and at 13 it was operated on and breathing seems to be getting worse as getting older , when blowing my nose it just seems to be like water and no rubbish, and started to snore more and louder",4
1668,Surgery was done on April 13th. How long will this last? How to confirm that the surgery was successful and fixed my breathing difficulty as i still have difficulty breathing through my right nostril.,4
1672,I had Sinus/ Septoplasty/ Turbinates/ and Rhino surgery 5 1/2 weeks ago. I saw my surgeon yesterday and he confirmed that my septum is starting to move but could also move back again. ( from deviated to not deviated). Pre surgery I was 80% blocked. Now I'm 40% blocked. What are the chances it could move back to correct itself once rather than move back to its memory? Also if I do need a revision what are the chances it would move again to its stubborn deviated self? It took him 15 times to get it straight,4
1682,I've had septoplasty in January and until now I've not felt the full relief of the surgery. My nose is always stuffed either side and shifts. Post-op my surgeon asked me to use nasal spray to irrigate my nose every day and every night. 1 month and a half later he asked me to start using Nasonex twice a day for 2 weeks. I still do not feel a relief. My voice sounds as if I have a permanent flu. Any suggestions as to what I can do? I'm away from my home country so I can't see my surgeon.,4
1688,"
	I had to have septoplasty to help my breathing through one nostril. I am 4 weeks post op and one the opposite side has been blocked and very obstructed since i had my splints removed. I am having extremely bad sinus pain above that sided eyebrow too. My nose still looks crooked although i know that would need rhino, but this seems like it has made it worse. I also wanted to ask, i have slight frontal bossing, could this be related to my sinus problems ive had for so long. Any advice is welcome!
",4
1690,"My symptoms since the surgery have been headaches..facial and teeth pain with sensitivity, breathing difficulties, scabbing, dizziness, difficulty concentrating, difficulty speaking, loss of smell/taste and have three cracked, three crowns and two root canals since my surgery. My dentist has said he believes the outfracture procedure has effected the strength in my teeth. My E.N.T never discussed outfracture withme but it was on the waiver the morning of surgery and I did sign..I trusted her.",4
1691,Went to ENT to get nose looked at for deviated septum. Dr agreed it was and said surgery was needed. He did a 30 exam and said he didn't need X-rays. Kinda nervous for surgery with such little diagnosis. I agree it's broke but don't most surgeons want X-rays?,4
1693,"I am experiencing an unusual (for me) but enduring headache and pressure, from behind the nose, above and behind the eyes and pressure and pain inside the ears. (Also, for several hours after the procedure, if I leaned over to pick up something off the floor, I would get an intense pressure in the head and nose bleeds.) Is any of this normal? Did I cause damage by leaning over after the procedure? Symptoms aside, when is it ok to weight lift, be in the sun, or play non-contact sports? Thank you!",4
1697,"I had 3 surgeries to correct a collapsed nose/perforated septum, due to cocaine abuse in the 90's without success. Cartilage from ear failed, cartilage or a rib from a cadaver failed. My nose is very disfigured and embarrassing. I've become depressed and feel unemployable and haven't had a boyfriend in 8yrs. Is there a procedure now that can make these repairs so I feel better about myself and can aspire to have a great job, friends and maybe even love?",4
1707,"My surgery was not easy, my nose was repeatedly broken, including while I was healing from a ceptoplasty. I went to a ps/ENT to have my nose restored. Dr put Graft up to my eyebrows. He explained that this type of surgery is very hard to get right the first time -- what?! He wants to cut through my forehead to reduce the graft in 6 weeks. Dr doesn't expect my appearance to improve, he did this intentionally. Should I find a doc who understands aesthetics and who won't cut my forehead?",4
1714,"I've been planning/dreaming about having a septoplastic surgery when I turn 16(spring, 2016)to repair my deviated septum and to also correct my nose to become more aesthetically pleasing.However, with the concern of school, I don't necessarily want to arrive with black eyes and a brace.(I'm very self conscious and shy.)I'd imagine that summer and winter break are the busiest for this, so when should I plan to book an appointment in order to get a spot?And would I recover before school resumes?",4
1715,I had the surgery to fix what the Doctor called a Deviated Septum. He said I had apparently broken my nose before which I never knew I had done. Now I can barely breath out of either side of my nose. The only way I can get a full gasp of air is to pull back on my face close to my nose to be able to breath. Please help I don't know if I should go back or if this is normal.,4
1716,Ever since i could remember I've had problems breathing through my nose but lately it's becoming more bothersome.I find myself only able to breathe through one nostril and the uneven proportion of my nostrils and crooked(in my opinion) bridge of my nose unappealing and i don't know what to do.,4
1719,No packing. However I do get anxiety attacks and need to be able to breath. I am also getting a full facelift and upper and lower eyelids done at the same time. So being able to breath is very important to me. I have also heard that having your nose fixed COULD make your breathing WORSE. Is this TRUE? Part of me was hoping for better breathing and less sinus infections. HELP. I just need to know the real deal for afterwards and what I can expect in terms of breathing. HELP ANYONE HELP SOON!,4
1722,"I understand that it's best for children to wait until their facial structures have matured before undergoing cosmetic/aesthetic surgery.Being almost 15, I'm thinking about having this surgery over the summer of 2016.I started puberty at a fairly young age(about 10)and I've had my period for almost 4 years now.I'm willing to wait longer if necessary.And if that's the case, when should I consider to do this?I have minor breathing problems due to a past injury, but it's still noticeable.Thank you.",4
1726,i have congenital DNS and want to get a septoplasty asap but i have my dental braces on for a year now with my upper teeth being pushed back and upwards with the help of a screw. so does this orthodontics treatment in anyway cause any problems for my septoplasty? my dentist thinks he is working only on the foveolar bone so septoplasty should not be a issue with the braces on. i m very confused. does having braces affect the outcome of my septoplasty?,4
1729,My nose - I have a hard time breathing especially in the cold season. I have this discomfort of having to breath in the air that at times I get extremely light headed. For my cheeks I need a cheek augmentation I see that its disproportionate and I need it evenly balance From my eye brows I have an even eye level. I see that part of my brow is up and the other in down as if I had a partial stroke. But I did not suffer from a stroke but I just want to even out my bros,4
1730,Dr. said remove the splints the next day. I use afron and saline nasal mist. It feels as though I have plugs in my nose. He told me to keep blowing my nose which I have but it is so plugged up I can't breathe out of it at all. How long does it take to be able to breathe again?,4
1731,"Years back I got elbowed in the nose and fractured it while playing soccer. I had a septoplasty performed on my nose 08/28/13 with which I had some nasal tip work done as well. Everything was going well until late November 2014 my nose started to go crooked and it's been getting worse ever since. I sometimes have difficulty breathing, especially at night. No trauma to my nose after surgery.",4
1738,"Hello , for as long as I remember I have had a blocked nose . I have a slightly deviated septum , inlarged turbinates , collapsed and weak nasal valves , and a blocked airway. I have trouble sleeping due to my breathing issues , headaches , etc . My question is , I did not respond to when the Dr tested my nose collapse and I still could not breath , will I benifet from surgery to fix all the above issues and breath again ? Ps: I have tried all possible medical options and nothing worked .",4
1739,"In April of 2013 I had surgery to fix a deviated septum. A few months later I noticed I had a 5mm perforation in the anterior of my septum. It makes a whistling noise so I had surgery to close it in Aug of 2014. In Oct the hole reopened, at 3mm. My questions are: 1. What should I looking for in a surgeon and what sorts of questions should I ask 2. If this second attempt does not work can I attempt a third time, or even fourth? At what point does it become impossible to fix?",4
