,title,cluster
1211,"As you can see by the picture I have posted, my nose is bent towards the right over the years due to excessive cartilage growth in my right nostril septum bone . What would the doctor have to do? Would he shorten my nose? Straighten my septum?",1
1218,"I'm 19, and I have had breathing problems all my life. My mother says my breathing problem has been happening since I was born. I have Health First Insurance without out of network benefits. Rhinoplasty wouldn't be covered, but what about the Septoplasty? Does anyone know a doctor who could perform both Rhinoplasty and have the Septoplasty covered in NY?",1
1219,I broke my nose and never went to a doctor until about a year ago when I yawned and refractured my nose. The doctor said I had a twisted diaviated septum. Lately I've noticed it's not easy to breath out of my notril and I'm having chronic migraines. My insurances coverages the septum and I was wonder if that would help correct my tip since my tip wasn't this upturned before I broke it or if the would be a rhinoplasty? If so what would be a possible estimate to fix both the septum and tip?,1
1221,"I have a very assymmetrical face and a deviated septum and I would like to know what I can do. I want to keep my as it looks on my right (your left on the picture) and just straighten my nose, will most of this be covered by insurance?",1
1223,"I have two perforations in my septum. They might be to big to close, I am wondering what can I do if I won't have the nose septum. Will I have breathing problems or some kind of other life complications because of it? And is there any surgery to fix the quality of life if so happens?",1
1234,"Hello. I do have a some-what noticeable deviated septum. It does cause me breathing problems to the point where I can only breathe out of one nostril (rarely can I breathe out of both nostrils). However, I am refraining from doing such an operation in fear of a possible botched surgery. Should I be afraid of getting a septoplasty in fear of a possible botched nose, or should my fears be regarded as nonsense? Thank you!",1
1237,"I know I can't fix a deviated septum but I wanted to know if there's anything I can do to make sure it doesn't get worse without getting surgery, because it's a very mild one. My nose does hurt sometimes so I want to know if there's anything I can either put in my nose, outside of my nose, or even to just take like medicine to help make sure the deviated septum stays the same and not get worse. Thank you",1
1246,"I had a mild deviated septum, my nose is long from the left side but short on the right, more obvious after months of vigorous blackhead squeezing which made it more big and slanted. I have frequent nose bleeds, breathing problems too. Does Septoplasty alter the shape or not? Doctors say different things or is Rhinoplasty required? As mine is classified as mild will septoplasty provide a physical altercation? Also does squeezing contribute to this? Thank you.",1
1247,When I got my surgery my ENT told me the septoplasty would remove my bump but it stayed the same. Would I have to get a septoplasty again and a rhinoplasty to correct my breathing and bump. I'm looking for a professional that has a lot of experience .I'm in pain can't breathe and want to get rid of my bump. Im also looking for a doctor that takes payment plans.,1
1254,I have a deviated septum that I want to have corrected. I do not want to go through insurance. I would pay cash. What's an estimated price this would cost me out of pocket?,1
1255,After a consultation I have been told that I would benefit from septoplasty and turbinectomy however my dorsal hump was not adressed sadly as he made it clear this was not cosmetic and simply to improve my airway. Because of my deviated septum my nose leans to the side creating a dorsal hump would septoplasty reduce this? If not would I need to go private for dorsal hump removal and how much would this cost roughly in the UK?,1
1256,"Thank you for taking the time to answer this. All of you doctors are awesome! If my insurance is going to pay for a septoplasty, I would also like to get a rhinoplasty as well. My question is if I live in Washington, can I travel to California to get my septoplasty/rhinoplasty and my insurance would still be able to cover the septoplasty part of the surgery even though it's in another state?",1
1261,"Hello, I have been using cocaine daily for about the past 9 months. I have recently stopped completely. As of now I do not have a hole in my septum, however when looking in to my nasal cavity I do see that there is a circular white spot on my septum. I am assuming this is damaged or dead nasal mucosa tissue. My questions is if this will heal on it's own? If so, what is the best way to encourage the healing so that the cartilage in the septum does not erode? Thanks!",1
1262,My nose shifts slightly to the left and I have breathing issues. I was wondering if a septoplasty would likely straighten out my nose and fix my breathing or if I would need a rhinoplasty to fix the slant in my nose.,1
1276,"I have deviated symptom on left side of my nose. I have had the problem of breathing sometimes, and would breath with my mouth open so i wouldnt be sniffing. I was wondering if i could fix that and also my nose is a little big and i wanted to fix that at the same time. Make it look skinnier, and get rid of the wide part. Would insurance cover both? Or would it be considered one procedure.",1
1284,a couple of questions? lets say someone has a deviated septum and has a septoplasty and from what i understand that is usually the back part of the septum (is that correct) that is removed. Usually an L strut is left correct? What happens if someone gets a deviated septum again from a basketball game or a mugger who knows. how do you go about fixing a deviated septum that was already striaghtened? do you just try to bend it back? How hard is it to hurt your septum again after rhinoplasty,1
1288,"I always remember having GREAT airflow as a child. I have had some traumatic events in my late teens and am now in my early 20s and have been suffering with breathing problems through my nose for a few years. Personally, I find it really distressing but I do not know if it is worth the risk and pain to try to fix my obviously deviated septum. I have heard that MANY people have nose breathing issues, but now am depressed cuz I ruined a special gift of good breathing. Thoughts?",1
1304,Will medi-cal cover the surgery and what will it cost if it not covered. It hurts to breathe. Often get a clogged nose. Bloody. Breathe from my mouth to go to sleep. Get headaches.What kind of surgery is needed by nose bends like a c shape i have a deviated septum .,1
1314,"I've been suffering with a crooked nose for a while now, sometimes it is noticeable in picture but sometimes it is not. I really want to get it fixed and at night I have trouble breathing. Would my insurance cover surgery just to straighten it? Or can anyone tell my why it might be crooked?",1
1318,I'm posting this again but with a picture of my nose. I broke my nose last september and it healed a little crooked (almost like the c-shape) I have recently noticed that I also have trouble breathing (My nose is stuffy all the time) What is the most appropriate way to fix this problem (the crooked appearance and the breathing problem) Do I need a septoplasty? Will it help me breathe better as well if I only have my nasal bone broken and re-adjusted? Thank you so so much in advanced.,1
1320,I have problem with my septum. So I am considering a septum surgery. I would like to change the look of my nose as well. So I would like some professional opinions.,1
1337,I had revision rhinoplasty with SMR of the septum and not septoplasty. What is the difference between septoplasty and submucous resection (SMR) of the septum? Is there such a thing SMR of the septum and SMR of the turbinate? Please explain to me the difference. My septum was not much deviated and was not the reason for my breathing difficulties. Is SMR more conservative than septoplasty? My breathing difficulties only got worse and my valve collapsed even more. Thanks!,1
1343,The bottom of my nose moves a lot when I talk and it's very droopy. I have a deviated septum and I am wondering if the procedure to change a deviated septum makes my nose a slight bit less droopy. Thanks,1
1348,septum deviation... what can be done to correct it?,1
1353,"The first couple of pictures are of me. My issues; starting w/my nose I hate the bridge & how wide it is throughout. I have a deviated septum which makes it very difficult to breath at times I feel as though I'm suffocating. The last couple of pictures are of the nose I wish I had, what do I need to be done along with septoplasty to achieve this? Then my mouth/chin area. I don't know what to do other than juvederm in my upper lip/nasolabial folds (& under eye area). Lastly, how to fix my acne scarring?",1
1373,"I had a high septal deviation and the doctor removed a portion of cartilage that was causing it and now I have a mild saddle nose. My question is, is it common practice for a doctor to intentionally remove too much cartilage causing saddle nose in order to straighten the septum to improve a patient's breathing? Just wondering if that is common practice.",1
1374,"I was born with a deviated septum, from what I know. I look back at baby pictures and notice the little hump I had as a child. Its only gotten worse as i got older. Im scheduled to get a septoplasty to correct my deviated septum. Im curious as to whether or not the crooked shape of my nose will also be fixed from the septoplasty. My septum is pushing to te right of my face, and blocking my airway. If anyome knows please let me know!",1
1379,I have plastic framed glasses that sit on the bridge of my nose. I also have a deviated septum that is deviated along the dorsum. Can the indentations left by my glasses be worsening the congestion from my deviated septum?,1
1385,"I am considering several operations, ideally in Belgium (I used to live in Europe). I require an exam first, of course, but am considering septoplasty for persistent rhinitis due to possible deviated septum, in addition to rhinoplasty (tip refinement and nostril narrowing). Also, I have a small birthmark removed from the tip of my nose. On top of that I would like breast augmentation (small, natural). Is there one place I could get all those done? If one day is possible how long would that take?",1
1387,I have seen online that many rhinoplasty surgeries have had bad results in their appearance. What are some things that can go wrong in a septology? Is it more straight forward than a rhinoplasty? Is there a high percentage of revision septologies? How is the cartilage straightened to make the nose look straighter from the outside? Is it okay to do a revision rhinoplasty at the same time? If my 1st rhino left the tip of my nose a little loose can that be fixed during? Any help is great!,1
1394,"I found out that my nose droop on the right side, because I have deviated nasal septum, will going for septoplasty will correct my nose as well? As except the top rest of the nose is fine and I don't mind having long nose.",1
1408,An ENT diagnosed me with a deviated septum. He said getting a septoplasty would be covered by my insurance. He also said that the procedure would only open up my obstructed nostril but would not correct the physical appearance of my nose. He actually told me that externally my nose could get more crooked. He told me inorder to correct the crookedness I would have to pay out of pocket for a small cosmetic surgery to correct it. Any idea how much extra that would cost?,1
1412,I am getting a septoplasty done and I have a septum piercing (it is not my cartilage pierced but the skin under it) when I get this done will the incision ruin the piercing? I am curious if I have to get it repierced or not because of the septoplasty done any help is appreciated,1
1413,"I like the overall appearance of my nose, and I do not have problems breathing through my nose, but would I benefit from a procedure to correct the uneveness?",1
1416,"I recently had a septoplasty surgery (not a rhinoplasty) and as you can see from the picture, the septum that divides my nostrils is crooked. I was wondering if that part of the septum should have been straightened or is that part usually left untouched? could the surgery have caused that deviation? I have also attached a picture of the post operative report for a definitive answer. any help would be greatly appreciated",1
1417,"I consulted with a plastic surgeon to undergo a septoplasty with turbinate reduction, as well as open reduction nasal fracture. Externally, my nose is slightly displaced to one side, so he said the ORNF would help that appear straighter- is that a fracturing of the bone or just the septum? If it is a breaking of the bone, would having minuscule dorsal hump removed at the same time be difficult/ time consuming (leading to large out of pocket expenses because its cosmetic)?",1
1422,"I had a closed rhinoplasty at 18, my deviated septum was never fixed during that procedure. I am now having terrible breathing problems and was wondering if my insurance would cover a septoplasty with my surgically history.",1
1430,"Hi, I have undertaken rhinoplasty a year a go. I have a silicon piece on my bridge and a re-aligned nose made of own cartilage. I was wondering whether having septoplasty will affect my nose appearance (or complicate things). I really would like to breath properly without compromising the look of my new nose! Thanks in advance!",1
1433,"I have deviated septum and my insurance covers septoplasty. I am also considering changing the appearance of my nose as well. I found that my insurance network has a few plastic surgeons who are also facial plastic and reconstructive surgery or PS board-certified. However, some people warned me that good plastic surgeons don't take insurance (for some reason which I am not totally convinced). Is this statement true?",1
1434,I have a Septoplasty about a year ago but will be having another to straighten out the columnella. What are the dangers of a second surgery? What are the danger of this technique? One surgeon I spoke to about the tip of your nose tipping or sometimes with a repeated operation you can put a hole through the septum. Are either of these likely occurrences? My goal is for improvement not making a bigger problem? What do you think? Thanks for the help!,1
1439,"For a few years now (but to a higher degree over the past few months) I have been suffering from breathing problems which mainly originate from the nose (breathing rhythm feels distorted, often feels obstructed, and have become overly aware of breathing) have noticed that one nostril is very asymmetrical from the other, as shown in the pictures i have attached. Have read about what is called a deviated septum and was just wondering if this is applicable to me and what is the most effective treatment?",1
1452,"My doc said I had a deviated septum and my turbinates needed a reduction to improve breathing. The septoplasty is finished and I feel well, however I'm wondering if the cocaine I did 3 years back resulted in my enlarged turbinates/septum to be damaged to the point that it was affecting my breathing. Even though i stopped for 3 years, i was getting frequent sinus infections/crusting. I didn't remember having these issues before. Was the main damage from the drug or my nose structure? Environment?",1
1454,"as you can see from my cat scan, my caudal septum is crooked. I was wondering if a typical septoplasty surgery will straighten the caudal septum, or is that portion of the septum usually left untouched? any help would be greatly appreciated.",1
1457,"I met with a board-certified ENT earlier this week and he informed me that I have a septal deviation with an obstructive spur. I would like to know if the procedure will straighten the outward appearance of my nose. I have attached a picture of myself and an x-ray that closely resembles the x-ray taken of my sinuses. I will be having my turbinates reduced along with the septoplasty. Also, what is the most effective approach to treating my form of deviation and will the cartilage be excised?",1
1459,"As you can see from my cat scan, the line that divides the tip of my nose is crooked. I was wondering if that line would be straightened during a standard septoplasty procedure, or if that part of the nose is left untouched. Any help would be greatly appreciated.",1
1464,"As you can see from my cat scan, the tip of my nose is crooked. I was wondering if a septoplasty will straighten this out. can this be accomplished in a standard septoplasty? or is that portion of the nose usually left untouched during septoplasty?",1
1465,I had my nose broken 20 to 25 years ago. My nose is really crooked. I have not been able to breathe out of the right side of my nose since. I want to have a septoplasty to straighten my nose and fix the septum. Will the surgeon be willing to break the nose straight during a septoplasty? Can I break it myself and set it? Any good Doctor's that take Aetna insurance in the greater Phoenix area? Thanks,1
1471,"I was examined by an ETN dr. and I was told I had a slightly deviated septum. And I was wondering if fixing/straightening the septum would also improve my nose appearance(remove the hump and make nose straighter) or if improving the nose appearance would require a rhinoplasty as well. I've read that septoplasty doesn't change your nise shape, but I've also read that if a nose was crooked it could end up straighter after an operation.",1
1473,"I have researched the topic of deviated septum to know whether I need it. I have come to the conclusion that I have many of the symptoms of a deviated septum and I most likely have it. I was wondering what I have to do in order to find out if I 100% have it. If I truly do have it, would Obama care cover my surgery? And do I contact a plastic surgeon or do I go to the doctor?",1
1475,"Is it possible to remove a small portion of a deviated septum cartilage, and then sow the cartilage back together to make the septum straight? I have attached a picture of my deviated septum and an illustration of what my question is asking. Are there any techniques out there that mimics this procedure in my illustration? My goal is to avoid having a cartilage hole in my septum. Thank you for your advice.",1
1477,"I have a large bone spur in the back of my nose that is causing my septum to be deviated to one side. I believe this is a result of accidentally breaking it as a child by digging in my nose while congested. Can that bone spur be taken out, straightened, placed back inside my nose, & held straight by splints while the nose heals? Once the nose heals, would my septum stay straight permanently? I'm trying to avoid having a section of my nose removed permanently if possible. Thanks for your help.",1
1479,"I've always felt my nose was too long for my face, but was never brave enough to address. As I've entered my 40s, my breathing problems have intensified--sleep apena, headaches, snoring, avid runner unable to breath through nose with consent draining when exercising. Would fixing the deviation shorten the nose also?",1
1483,"I really want to get my deviated septum fixed, and have a consultation with an ENT doctor in about a month. However, I also really want to get my septum pierced. Like my septoplasty, it's something I've also wanted for a very long time. If I got it pierced, and then a few weeks later went in for my consultation, would it give a bad impression to the doctor? Would they be less likely to allow me to have the surgery, or not take me seriously?",1
1484,I have had a nasal septum deviation for several years now stemming from a broken nose when I was young. Over the years I have noticed that my eyes have started to appear very small which I think is a result of weak muscle tone. I also have been unhappy with how I look from the side. What are my options when it comes to correcting these several issues which I have and what would be the average estimated cost? Would I be able to have everything addressed in one setting?,1
1487,"It appears that the tip of my nose has fallen as a result of septoplasty. my nose looks more droopy now. is there any way to conclusively tell if the nose has fallen or changed, besides comparing it to old photographs? that is my question. I have asked several ent doctors and they all seem to have been perplexed by this question. are there any knowledgable doctors out there that can offer me insight. any help would be greatly appreciated.",1
1492,Does cocaine use cause a deviated septum? I have done a septoplasty and part of me is worried that I may have done damage to my septum to the point that I needed surgery. I may be wrong and it may have been congenital and my septum was doomed in the first place. I did not mention to my ent doc that I used. Would they let me know the cause was drugs if I did not say anything? Do repeated sinus infections cause permanent breathing issues later on/ does a deviated septum get worse as one ages?,1
1494,"
	I have a bump on my nose from previous trauma as a child as well as a deviated septum &amp; large turbinates. Therefore, I need to have a septoplasty/rhinoplasty/&amp; turbinate reduction performed. Upon researching doctors I came upon a plastic surgeon who could perform all of the above as well as another plastic surgeon who only can perform a rhinoplasty but would operate on me with an E.N.T who would address the other procedures. SO, which would it be wiser to choose?? PS, or PS &amp; ENT?
",1
1498,"Hey. I'm wondering how this procedure is done. How much work is there with a nose that is crooked on the upper part of the nose, And a deviated septum. Will this be preformed with an open or closed surgery, and is there a chance that the nose can become worse then it was? Im having this done on a public hospital as it affects my breathing.",1
1500,"I was recently assaulted by two men and now have a deviated septum due to septal fracture. I cannot breathe through my left nostril. I am concerned about the cosmetic appearance of my nose however, and I have heard that the Septoplasty performed on the NHS only focuses on un-obstructing the airways of the nose and not on straightening the nose itself. I believe it is a Septo-Rhinoplasty that is required to improve function as well as straighten the nose for cosmetic reasons. Is this the case?",1
1502,"My ent surgeon told me that my septum was deviated (possibly from my nose breaking - don't remember when) and my turbinate was enlarged so that's why I had breathing problems and sinus infections. 4 years ago I used cocaine on the weekends and was wondering if this deviates a septum? Was the drug the main issue for my increase in symptoms (sinus infections, enlarged turbinate, inflamed nostrils) even though I stopped for that long or was it my nose structure that was the main issue? Thank you",1
1509,"I have every symptom of a deviated septum. I sleep on one side, get nosebleeds, minor sinus infections, and I even have a small callus in my nose where the cartilage protrudes. However, most of the visible deviation is just in the size of my nostrils. I am fed up with daily discomfort, but I have student insurance with United healthcare. I can pay no more than $9,000 for the procedure out-of-pocket. How can I cut costs and still get good results from a good doctor?",1
1510,"
	I believe I have a deviated septum, as my nostrils appear to be different sizes and I find it difficult to breathe through the right one. I have been given different nasal sprays by my doctor, but they don't seem to help. My question is would a septoplasty help me to breathe better as well as make the tip of my nose look straight and my nostrils more symmetrical looking?
",1
1513,I have a very deviated septum and need turbinate reduction also as I can't breathe through my nose at all when lying down/sleeping. My nostril openings are narrow - like slits - would a collumeloplasy do anything to open my nostrils wider and would this help my breathing? (Considering a cosmetic rhinoplasty along with this surgery for function).,1
1514,"
	I have a deviated nasal septum, would having a septoplasty operation straighten the external appearance of my nose if the deviation is the primary reason of the bump on my nose? thanks :)
",1
1516,"I was wondering if Septoplasty would be the best procedure for repairing a deviated septum? Or if a broken nose would require a combination of Septoplasty and Rhinoplasty to be repaired. Plus, approximately how much Septoplasty costs in the United States?",1
1518,I'm looking into getting my deviated septum fixed in the near future. Would that be considered cosmetic even though I have trouble breathing and therefore makes  it seem medically required?,1
1520,"I was told by my ENT that my septum is severly deviated and would require surgery, which I will be getting soon. However, my nose is very asymmetrical and because of it, certain parts in my nose block the flow of oxygen in my nostrils. Should he not be fixing that as well? I feel as if fixing my septum will not benefit me as much as fixing the structure of my nose would. Any advice would be great, thank you. Xx",1
1522,"Since about 7th grade i have realized that my nose has become rather crooked and my biggest insecurity. i have never broken it, it has gotten hit by balls when playing sports but nothing serious.Rhinoplasty is pretty expensive, so wondering if this will give my nose even the slightest difference in appearance?",1
1524,I know that when people get their deviated septum fixed it they have to break your nose. I also know that when someone breaks your know a small pool of blood gathers under the lower lash line kind of where people see bags form. I do need to get the surgery because my night time breathing is effected by my deviated septum! The problem is I am quiet pale and in my 20's so I don't want to have intense dark circles under eyes!,1
1528,"I am aware that a septoplasty surgery generally does not alter the appearance of the nose; however, in the rare circumstance that it does change the appearance, in what way and/or ways can the nose potentially be altered?",1
1537,"Hi, I just wanted to know that if someone had a breathing issue or had extra skin inside the nose and to have a septoplasty operation done, would it change the shape of the nose or the size/ look?",1
1539,"I spoke with a doctor who said he can do turbinate reduction, septoplasty and hump removal (see pictures of current nose below). I know this will not perfect the tip of my nose, but I would like to avoid rhinoplasty if possible. Will the shaving down of my hump be enough to make my lose look more proportionate with regards to the rest of my face, or would you recommend I undergo actual rhinoplasty? I am looking for a straighter nose from a frontal view, and no bump on my nose from the lateral profile.",1
1541,"I have noticed over the years that my nose seems to be moving to one side. I have never broken it to my knowledge, but could have damaged it when I was younger--I know I've been hit in the nose before. I have been told by doctors that I have a deviated septum and that I may want to consider surgery. I have chronic sinus congestion, post nasal drip, snoring and difficulty breathing out of one nostril. I am also concerned with the appearance. Would a septoplasty correct this?",1
1542,"I saw a doctor and she said the issues I have breathing stem from my septum as well as the concavity along my nose. She proposed grafts to reduce the concavity. However, I am worried about the long term risks and complications, and therefore, am just considering a septoplasty. Are there any severe complications that may arise from the use of grafts?",1
1547,"I am about to schedule a surgery for septoplasty, bump removal, and turbinate reduction. Based on the pictures provided, will the first two (namely the bump reduction) help my nose look more proportionate? Do you think this is a sufficient procedure to make my nose more aesthetically pleasing or would it be wise to do a full-on septorhinoplasty instead?",1
1554,"When I was 15 I had rhino to correct trauma. I now have a deviated septum that (I believe) has also thrown my tip off balance in addition to the breathing problems & nosebleeds. I went to 1 consult, but Dr. mentioned a full revision (which is obviously much more expensive). I don't really care if the bones in my bridge are a bit uneven. The only cosmetic defect that bothers me is my uneven tip. Can I fix my problem with septoplasty? I also have Juvaderm in my chin so looking for implant + lipo.",1
1569,"I have had a congenital deviated septum, after a surgery a year ago in attempt to fix my breathing issues, it's been half par. My doctor widened the breathing passage, but not the bone, what would be the cost to align the nasal bone? It's embarrassing having this detriment. And I still have breathing issues. Thanks.",1
1570,"There was an incident when I was younger that had my nose grow the way it has, I now suffer with frequent nose bleeds, trouble breathing from the left nostril, sinusitis when sick and hayfever. My GP booked me a CT scan of my nose in which surgery was a consideration once my results come back. I believe my septum is deviated, causing me these problems. Will having a septoplasty change the dent in my nose? Isnt the septum itself being deviated causing the outward appearance of a crooked nose?",1
1571,"I got a septoplasty done a month ago. i told my doctor i wanted my entire nose to be straight but my nose bridge is still deviated. 1. when can i have rhinoplasty to fix my deviated nose bridge asap? it's v v severe 2. My nostrils shape have changed. one is straight and the other is plunging in an entirely different direction. why? the doctor said it's a side effect of the septoplasty, is that correct? please tell me anything and everything that has to do with this topic! thank you.",1
1589,"I'm getting my deviated septum fixed in a few months w/ the Berger Henry ENT specialty group. I'm only 16 & I'm very nervous for the surgery, mainly b/c I'm concerned w/ the possible complications tht can occur. Since I'm getting my turbinates reduced, how long is recovery time? And will the appearance of my nose change after my septum is fixed? My ENT is quite brief, which also slightly concerns me. Doctors, if you have any information/ reviews regarding this specialty group, please inform me!!",1
1591,"I am 1 month post-op i had a Septo-Rhinoplasty. I had a deviated septum and a huge lump that could be see from proifleYesterday, I was taking a picture of me nose and a realized that it look crooked. Is it just me or is it really crooked? And is that normal? Will get it straighten with time?",1
1592,I have a deviated septum on the left side and a quite obvious hump on the nose. Is it possible to get rid of both problems with Septoplasty? Or do I have to go for Rhino-septoplasty (Rhinoplasty with Septoplasty) as doctor is suggesting in case hump is bothering me?But the dual procedure is going to cost me quite a big amount! Please tell me if septoplasty can help reduce the hump just as well. Thanks.,1
1605,"I have had a deviated septum for about 3-4 years now. When i went to the doctors they had told me that i should wait till i was 21 before i do any surgery because i had not finished adolescence. But as the years went by, my nose became more crooked. Do you think that performing a septoplasty would eventually straighten my nose as well?",1
1613,"so im 13 and i have a deviated septum, my moms nose doctor told her that i couldnt have surgery due to my age and because i have no breathing problems, he also said that it could fix itself over time. is this true because i have the most assymetrical features ever due to this problem, assymetrical lips, eyes, nose even face shape. Questions: what can i do about the assymetry (it really bugs me)? is what the doctor said true, and why cant i perform a surgery if its not getting fixed by itself?!",1
1614,I had a septoplasty recently and the appearance of my nose has seemingly been altered. I am unsure how my nose has been altered as I don't have many pictures to compare it to. I have heard that spreader grafts can give the nose a wider appearance. Is it common to use spreader grafts during a septoplasty? Would the surgery inform me beforehand? Can a cat scan reveal spreader grafts? Any help would be greatly appreciated.,1
1624,"He wants to shave down my dorsal hump as well as narrow out the upper part of my nose, and insists upon removing my septum entirely for the deviation/breathing problem. I'm scared this will make my nose all soft and collapse- making it even worse! Is this a common solution or should I be weary?",1
1637,I wad wondering since this is actually a medical issue and not just for cosmetic reasons and was wondering what a cost might be just to straighten it out. Ive talked to a few doctors and they said they would do the surgery that would completely crush my nose and reshape it. Would insurance cover it and if not how much would it cost.,1
1641,I went to an ENT Specialist and he said that I have enlarged turbinates as well as a septum spur on one side of my nose. I also have chronic non allergic rhinitis. I have tried medicine but it hasn't helped. I am wondering if I should just have a turbinoplastic done or if I should consider doing both septoplasty and turbinoplastic surgery at the same time. I am also wondering if I would have better airflow if I were to only have a turbinoplastic done or if it would work better if I had both?,1
1645,"I have a slightly deviated septum. Whenever I run I usually only breathe through my mouth as since I get more air opposed to breathing through my nose. Would a nose job help improve my quality of life when I am exercising? Also, could I get better sleep if my deviated septum is fixed? And would anything change with my exercise induced rhinitis? Thank you all in advance!! You're answers are so very helpful!!!",1
1646,I am going in for a septoplasty consultation. Will the dr also shave the hump during? I have broken my nose a lot as a kid and it has contributed to my breathing problems.,1
1648,"My nose stresses me out aesthetically and functionally I just became an adult and I'm going to work and I want an idea of how much I should save for this procedure , when I was a younger teen I went in for a consultation and they said the insurance wouldn't cover me which really upset me . Shouldn't deviated septums be covered ? But anyways even if I can't get it covered again for some reason how much would it cost ? I live in the LA area",1
1657,"I am planning to see an ear, nose, throat specialist regarding a Septoplasty. This procedure is covered by my provincial health insurance. Could I ask the doctor to shave this small bump off my nose too? or is it possible to add this for a fee? if so, what would the range be? btw, the bump is more apparent in person/video. My low res phone camera fuzzes it.",1
1664,I got my nose damaged due to an accident 6 years ago and I've consulted a doctor. He told me that I'll have to go for septoplasty and rhinoplasty as my septum has deviated and also due to consistently picking my nose the nostrils also got bigger. Should I go for it and how should I decide how much I want the shape of my nose and nostrils to be changed?,1
1681,"I have chronic sinusitis, headaches every day and know I need to get this procedure done. Is there any chance that it will fix the asymmetry of my nostrils., or would it have to be combined with a rhinoplasty? One is so much bigger than the other and it has gotten so much worse in the last six months. Would appreciate any information and thanks in advance!!",1
1683,I am getting a septoplasty because I have had trouble breathing after wrestling for much of my childhood. I was wondering if a significant alar or bridge reduction would help balance my face from the front or what other nose or jaw surgeries could help me attain better facial symmetry and balance. I also noticed a decent amount of asymmetry between the different sides of my jaw. I was wondering if you think I am a good candidate for a corrective jaw surgery this imbalance,1
1692,"I apologize if this sounds ridiculous, but I am personally at an all time low here. I have a deviated septum, and I've been recommended to get septoplasty, but I've heard some girls say they got rhinoplasty done at the same time. Are there additional costs to getting the partial cosmetic surgery or is it covered in with the septoplasty? Thank you, and sorry for my lack of knowledge on this subject.",1
1703,i would like to address my bulbous tip and the droopy tip as well as the length and repair my deviation. I have mild to moderate sleep apnea. I would like to address this issue as well as give my nose some refinement.,1
1711,"Hello! I have chosen an ENT and plastic surgeon who is wonderful. She will be performing a septoplasty due to my broken nose and deviated septum. My septum is deviated in two places. My question is this: should I alter the tip of my nose a bit? I don't mind the shape of my nose, but I feel as though my tip is bulbous and looks fat especially when I smile. I hate having to keep a straight face in photos because I have nice teeth, but my nose has always been something I am self-concious about.",1
1721,"Being very new to the thought of undergoing a rhinoplastic surgery, I'm hesitant. I'm only 15, and if I were to go through with this surgery, I would probably wait until I turn 16. I'm very self conscious of my nose and the hump that it has, and I also have slight breathing problems with my deviated septum. In the end, after consulting a specialist and talking with my parents, would this be a good choice for me?",1
1740,"I would like to know if i can fix the bump on my nose aswell as this? I am getting my operation done by the NHS which means its free of charge as i have been referred through my GP so i would like to know, would i be able to get this bump fixed through the NHS free of charge or is it something that i would have to get done later and pay for it?",1
1744,"My ENT has stated that my right nostril is nearly 100% obstructed. However, the outer appearance of my nose is also very crooked. What I am wondering is if the straightening of the nasal septum could possibly result in a somewhat straighter outer appearance?",1
1748,If you just need a small amount of cartilage for a graft or something will the surgeon always perform a straightening of the septum - even if it isn't particularly deviated?,1
1751,"Hi! I'm 24 years old, and two years ago I got a septoplasty and turbinate reduction for a deviated septum. Upon consultation, I was told casually that he would adjust the tip of my nose during the procedure and I distinctly remember him telling me he would. Since the surgery, I've hated my smile because my nose looks completely different. I never want to smile anymore. What should I do? Thanks",1
1753,"I live in Canada and my doctor wants to perform a Septoplasty on me (free of charge/health care) because I have constant sinusitis/headaches and (obviously) a deviated septum (to the left). I was wondering if doctors ever change the outer appearance of the nose even while simply performing a Septoplasty. (as in, if I were to ask, would he be allowed to alter my dorsal hump and cartilage?) Thanks!",1
1772,Hello. I have minor bent nasal septum. I have spoken to a surgeon on my area he has recommended septoplasty. Due to me having a bit of a protruding dorsal hump I have asked for him to combine this with rhinoplasty at the same time. All I want is my nose refined and not as harsh. I am petrified my nose will be ruined from this procedure. What kind of results could I expect and do you think it is worth the risk of surgery? I do not have breathing problems but HATE my dorsal hump with a passion.,1
1782,"I work as an electrician and have broken my nose previously on the job with many close calls. I recently got surgery to fix my deviated septum, I am curious if my nose will be easier to break if it is hit. Thanks in advance.",1
1794,"My airways are uneven in airflow and i can actually feel my cartilage cracked near my nostrils, causing a noticeable dent near the tip. Being only 18, i'm not too sure the procedures and steps to go through finding a solution. I know my insurance information but thats about it. Can anyone explain the steps to go through, such as finding a doctor, how to know if they accept my insurance, how do i contact them, email etc., or even finding out of my procedure would be covered under my insurance?",1
1800,Hi. I would like to derotate my nose from 108 degrees to 92-95 degrees. I also have a deviated septum. BOTH need to be fixed. I have broken my nose several times through the years and had it fixed a couple times. After a car accident last month I need to get it fixed BUT I need a surgeon who is both an ENT and experienced with derotation. I would really appreciate recommendations as doctors that are good at derotation seem hard to come by...THX!!,1
1807,"I've had trouble breathing for quite some time now. I've also had 4 sinus infections in a year. I searched online & came across a site that mentioned the symptoms I have could be signs of a deviated septum. I saw photos as well & could swear the inside of my nose looks similar. I'm not familiarized with the anatomy of the nose, but as silly as I felt, I took pictures for your review. If I do have a deviated septum, am I a candidate for surgery & will my insurance pay for this type of procedure?",1
